,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Temperature_Firenze,Hydrometry_Nave_di_Rosano
46,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.51
47,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.62
48,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.52
49,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.55
50,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.49
51,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.35
52,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.34
53,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.79
54,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.33
55,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.15
56,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.07
57,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.83
58,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.55
59,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.45
60,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.56
61,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.7
62,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.69
63,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.67
64,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.59
65,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.5
66,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.38
67,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.51
68,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.61
69,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.62
70,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.69
71,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.29
72,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.09
73,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.66
74,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.86
75,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.79
76,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.71
77,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.79
78,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.75
79,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.52
80,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.36
81,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.52
82,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.77
83,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.83
84,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.91
85,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.65
86,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.69
87,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.48
88,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.83
89,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.68
90,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.7
91,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.81
92,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.81
93,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.51
94,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.43
95,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.98
96,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.02
97,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.88
98,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.87
99,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.98
100,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.52
101,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,3.21
102,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,3.0
103,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.6
104,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.47
105,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,3.11
106,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,3.22
107,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.88
108,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.64
109,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.36
110,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.06
111,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.01
112,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.01
113,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.09
114,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.69
115,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.57
116,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.75
117,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.03
118,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.37
119,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.36
120,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.37
121,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.53
122,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.42
123,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.14
124,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.21
125,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.07
126,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,2.11
127,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.81
128,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.66
129,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.51
130,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.64
131,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.72
132,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.71
133,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.72
134,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.54
135,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.4
136,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.38
137,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.38
138,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.43
139,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.47
140,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.44
141,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.46
142,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.46
143,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.4
144,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.46
145,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.72
146,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.51
147,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.58
148,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.83
149,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.68
150,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.52
151,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.6
152,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.5
153,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.52
154,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.49
155,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.4
156,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.35
157,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.29
158,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.37
159,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.41
160,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.37
161,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.58
162,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.69
163,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.69
164,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.51
165,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.43
166,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.48
167,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.39
168,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.37
169,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.39
170,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.34
171,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.25
172,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.23
173,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.25
174,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.26
175,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.24
176,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.22
177,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.29
178,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.18
179,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.17
180,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.22
181,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.23
182,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.22
183,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.2
184,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.19
185,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.15
186,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.14
187,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.18
188,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.17
189,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.15
190,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.15
191,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.15
192,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.15
193,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.14
194,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.22
195,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.23
196,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.17
197,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.15
198,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.15
199,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.14
200,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.13
201,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.13
202,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.12
203,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.12
204,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.11
205,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.11
206,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.11
207,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.12
208,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.12
209,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.11
210,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.1
211,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
212,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.11
213,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.11
214,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.12
215,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.12
216,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.12
217,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.1
218,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.1
219,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.1
220,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
221,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.1
222,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
223,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
224,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.08
225,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
226,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
227,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
228,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
229,2.674742781281121,2.674742781281121,2.670063060073033,3.3406571523398827,2.4712246929970267,3.416437076815326,16.35,1.09
