Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
0.00993320503656654,0.013427930104898997,0.0107324452978423,0.01075125565952476,0.012580663388263665,0.058283438749366735,0.9979330578141573,0.008039094999912653
0.009934799070305896,0.013430084955579933,0.0107341675898767,0.010752980970156992,0.012582682273591266,0.05829279179981422,0.9979323936874401,0.008040385075836444
0.009937010316421515,0.013433074167840826,0.010736556756101358,0.010755374323785318,0.012585482874499714,0.05830576636613647,0.9979132440747647,0.010052718338989047
0.009936296113818813,0.013432108692690107,0.010735785087708642,0.010754601302917825,0.012584578318266098,0.058301575756610546,0.9979621450200509,0.002010399164021053
0.009937033332900766,0.013433105282035437,0.010736581624520321,0.010755399235790242,0.012585512025471306,0.058305901416158455,0.9979557664456694,0.004021096649390239
0.0099370935862216,0.013433186733830482,0.010736646725911816,0.010755464451282549,0.012585588337874468,0.05830625495469123,0.9979618175624324,0.002010560515679008
0.00993669483405257,0.013432647691674883,0.010736215889557811,0.010755032859817533,0.012585083307846854,0.0583039152619602,0.9979619813010967,0.002010479836619317
0.009934618438812616,0.013429840773862393,0.010733972424508267,0.010752785462729404,0.012582453499091404,0.05829173193801372,0.9979142495843548,0.010050298610002366
0.009935897425516503,0.013431569736870975,0.01073535432036017,0.010754169780579281,0.012584073369127351,0.0582992364386198,0.9979623087192979,0.002010318497883441
0.009935897425516503,0.013431569736870975,0.01073535432036017,0.010754169780579281,0.012584073369127351,0.0582992364386198,0.9979623087192979,0.002010318497883441
0.009935897425516503,0.013431569736870975,0.01073535432036017,0.010754169780579281,0.012584073369127351,0.0582992364386198,0.9979623087192979,0.002010318497883441
0.009936296113818813,0.013432108692690107,0.010735785087708642,0.010754601302917825,0.012584578318266098,0.058301575756610546,0.9979621450200509,0.002010399164021053
0.00993669483405257,0.013432647691674883,0.010736215889557811,0.010755032859817533,0.012585083307846854,0.0583039152619602,0.9979619813010967,0.002010479836619317
0.0099370935862216,0.013433186733830482,0.010736646725911816,0.010755464451282549,0.012585588337874468,0.05830625495469123,0.9979618175624324,0.002010560515679008
0.009937891186380804,0.013434264947674858,0.010737508502150873,0.010756327737925089,0.012586598519289675,0.0583109349023873,0.9979614900259609,0.002010721893185769
0.009938290034378636,0.013434804119373986,0.010737939442044203,0.010756759433110902,0.012587103670686967,0.058313275157397274,0.9979613262281471,0.002010802591634389
0.009938688914327063,0.013435343334264648,0.01073837041645892,0.010757191162878606,0.012587608862550519,0.058315615599878516,0.9979611624106106,0.002010883296547535
0.009939087826229915,0.013435882592352021,0.010738801425399161,0.010757622927232346,0.012588114094885186,0.0583179562298535,0.9979609985733482,0.002010964007925983
0.009939426473226933,0.01343634038298349,0.010739167320430764,0.010757989463554699,0.012588543000143988,0.05831994325332032,0.9979547806906095,0.004022065051953126
0.009940224442315525,0.013437419095554917,0.010740029495283812,0.010758853149509865,0.012589553648817892,0.05832462536572288,0.9979544519472998,0.0040223879562567505
0.009937492370329737,0.013433725819162082,0.01073707759677479,0.01075589607731702,0.012586093408353793,0.05830859483482611,0.9979616538040549,0.0020106412012009
0.009937891186380804,0.013434264947674858,0.010737508502150873,0.010756327737925089,0.012586598519289675,0.0583109349023873,0.9979614900259609,0.002010721893185769
0.00993822975929141,0.013434722638154647,0.010737874317134962,0.010756694194059632,0.012587027330716101,0.05831292149114942,0.9979552736571538,0.004021580792493064
0.009938680072847816,0.013435331382154036,0.010738360863581273,0.010757181593257982,0.012587597664586335,0.05831556372218021,0.9979602746221929,0.002413057809193664
0.009939078983686008,0.013435870638802177,0.01073879187137119,0.010757613356459382,0.01258810289557258,0.058317904345908264,0.9979601107138081,0.0024131546625893075
0.009939078983686008,0.013435870638802177,0.01073879187137119,0.010757613356459382,0.01258810289557258,0.058317904345908264,0.9979601107138081,0.0024131546625893075
0.009939477926482287,0.013436409938651979,0.010739222913690588,0.010758045154250781,0.012588608167034578,0.05832024515715154,0.9979599467856856,0.0024132515237442016
0.009939876901240485,0.013436949281708625,0.01073965399054361,0.010758476986636331,0.012589113478977182,0.05832258615593254,0.9979597828378223,0.0024133483926592775
0.009940275907964436,0.013437488667977294,0.010740085101934397,0.010758908853620177,0.012589618831405245,0.05832492734227374,0.9979596188702149,0.002413445269335465
0.009940674946657974,0.01343802809746317,0.01074051624786709,0.01075934075520647,0.012590124224323625,0.05832726871619765,0.9979594548828604,0.002413542153773696
0.009941074017324933,0.013438567570171436,0.010740947428345832,0.01075977269139936,0.012590629657737176,0.058329610277726755,0.9979592908757555,0.0024136390459749
0.00994147311996915,0.01343910708610728,0.01074137864337477,0.010760204662203001,0.012591135131650761,0.058331952026883585,0.9979591268488973,0.0024137359459400105
0.009941820764146502,0.013439577039329596,0.010741754259513046,0.010760580936669853,0.012591575432073239,0.058333991841630455,0.9979537942230932,0.004023033920112445
0.009941820764146502,0.013439577039329596,0.010741754259513046,0.010760580936669853,0.012591575432073239,0.058333991841630455,0.9979537942230932,0.004023033920112445
0.00994221992455449,0.013440116633351805,0.01074218553695351,0.010761012969994408,0.012592080979146145,0.058336333929718286,0.9979536297425257,0.004023195443428848
0.00994261911695025,0.013440656270615803,0.010742616848955533,0.010761445037941093,0.0125925865667324,0.05833867620549552,0.9979534652421455,0.004023356979689347
0.009943417597720428,0.013441735674889911,0.010743479576660817,0.010762309277717458,0.012593597863464383,0.05834336132020824,0.9979531361819343,0.004023680091048844
0.009944216206487744,0.01344281525219343,0.010744342442662076,0.010763173656032186,0.012594609322308084,0.05834804718594877,0.9979528070424342,0.004024003254203364
0.009944615558879925,0.013443355105744192,0.010744773927534066,0.010763605897151822,0.012595115112533983,0.058350390400510786,0.9979526424429428,0.00402416485520764
0.00994531368563683,0.013444298849204794,0.010745528226594829,0.010764361518244774,0.012595999308289392,0.058354486684431786,0.9979422112509345,0.00603667103632053
0.00994611259026783,0.013445378826463497,0.010746391412265398,0.010765226216789084,0.012597011141852167,0.058359174286163155,0.9979418802933899,0.006037155960637568
0.009948110412336508,0.01344807952729485,0.010748549982030946,0.010767388569800376,0.012599541435635813,0.05837089657919379,0.9979410525504925,0.006038368611640737
0.009949309490068309,0.013449700467556697,0.010749845539317543,0.010768686397762526,0.012601060098873369,0.05837793221102459,0.9979405556652872,0.006039096435623233
0.009950109035491359,0.013450781311052517,0.010750709417339235,0.010769551789871415,0.012602072744015999,0.05838262357262643,0.9979402243086524,0.006039581748892389
0.009951308594105677,0.013452402901382174,0.010752005494200865,0.010770850138319238,0.012603592016303813,0.05838966202605274,0.9979397271238889,0.006040309864764076
0.009952763600964733,0.013454369812397664,0.010753577573048055,0.010772424972491135,0.01260543482045957,0.05839819933126666,0.9978842654005476,0.01208238606853793
0.009955164152767646,0.013457614932346769,0.010756171276773547,0.010775023222105641,0.012608475181960956,0.058412284655535586,0.9978832435877738,0.012085300273559087
0.00995756586038891,0.013460861614757128,0.010758766229316229,0.010777622722726093,0.012611517007336443,0.05842637676161036,0.997882221035366,0.012088215881712489
0.009959968724661693,0.013464109860755046,0.010761362431576311,0.010780223475254279,0.012614560297641264,0.058440475654379646,0.9978811977426109,0.012091132894009583
0.00996197199571057,0.013466817927640451,0.010763526888755003,0.010782391725997367,0.012617097492700522,0.058452229919498076,0.9978803444325899,0.012093564810930636
0.009953308499998877,0.013455106419174405,0.010754166315458513,0.010773014746768738,0.012606124949305589,0.05840139654599888,0.9979388980829064,0.006041523780620573
0.00994531368563683,0.013444298849204794,0.010745528226594829,0.010764361518244774,0.012595999308289392,0.058354486684431786,0.9979422112509345,0.00603667103632053
0.009944115568804777,0.013442679207908849,0.01074423370752338,0.010763064730317417,0.012594481862056441,0.05834745669071491,0.9979427075377446,0.006035943795591197
0.009943716260542582,0.013442139414013995,0.01074380227033214,0.0107626325369621,0.012593976127722324,0.05834511373508719,0.9979428729268257,0.006035701420871088
0.009943716260542582,0.013442139414013995,0.01074380227033214,0.0107626325369621,0.012593976127722324,0.05834511373508719,0.9979428729268257,0.006035701420871088
0.00994451490907199,0.013443219045068806,0.010744665179294809,0.010763496958313532,0.01259498763692575,0.05834979983413323,0.997942542128738,0.0060361861897379205
0.00994531368563683,0.013444298849204794,0.010745528226594829,0.010764361518244774,0.012595999308289392,0.058354486684431786,0.9979422112509345,0.00603667103632053
0.00994611259026783,0.013445378826463497,0.010746391412265398,0.010765226216789084,0.012597011141852167,0.058359174286163155,0.9979418802933899,0.006037155960637568
0.009946911622995724,0.013446458976886467,0.010747254736339727,0.010766091053979729,0.012598023137653003,0.05836386263950768,0.9979415492560785,0.006037640962707691
0.009948110412336508,0.01344807952729485,0.010748549982030946,0.010767388569800376,0.012599541435635813,0.05837089657919379,0.9979410525504925,0.006038368611640737
0.009948200942161416,0.013448201907549438,0.01074864779601848,0.010767486555222886,0.012599656094021455,0.05837142776620599,0.9978293655454813,0.016102462832056824
0.009951708511120448,0.013452943518202457,0.010752437589125806,0.010771282990561043,0.012604098521638952,0.058392008553558146,0.997939561355672,0.006040552608988774
0.009952908454648662,0.013454565628867382,0.010753734081872069,0.010772581755622403,0.01260561828143026,0.058399049265480625,0.9979390639310889,0.006041280958497996
0.009953708577442585,0.01345564725286614,0.01075459858372074,0.010773447772651632,0.012606631657828169,0.058403744014826876,0.9979387322147246,0.00604176662222347
0.009954508828625898,0.013456729050424564,0.0107554632242892,0.010774313928643777,0.012607645196834587,0.0584084395175025,0.9979384004183497,0.006042252363879569
0.009955309208229445,0.01345781102158435,0.010756328003610774,0.010775180223632224,0.012608658898488584,0.05841313577368848,0.9979380685419387,0.006042738183485015
0.009956109716284073,0.0134588931663872,0.010757192921718792,0.010776046657650362,0.012609672762829227,0.05841783278356581,0.9979377365854656,0.006043224081058532
0.009956510018490185,0.013459434303917809,0.010757625432828136,0.010776479926806002,0.012610179756019253,0.05842018157119531,0.9979375705771977,0.00604346705908917
0.009945465906004574,0.013444504624123471,0.010745692694836852,0.010764526274744229,0.012596192099357367,0.058355379842928684,0.9979574854931742,0.002414705372810842
0.009935489936173705,0.013431018883607258,0.01073491404382657,0.010753728732389216,0.012583557273241163,0.05829684548020663,0.9979615851790958,0.0024122832612499296
0.009930310320782787,0.013424016962959947,0.010729317668976534,0.01074812254897905,0.012576997155185215,0.05826645390012039,0.9979637121444758,0.002411025678625671
0.009927523528820481,0.01342024971487144,0.010726306647641345,0.010745106250337639,0.012573467610442927,0.058250102297788174,0.9979648560563129,0.002410349060598131
0.00992632966719247,0.01341863582585608,0.010725016726153905,0.010743814068052304,0.012571955553536936,0.05824309727163446,0.9979653460094883,0.002410059197446943
0.009925533918625643,0.013417560115035946,0.010724156950489063,0.010742952785490313,0.01257094771721179,0.058238428188223425,0.99796567254675,0.002409865993995452
0.009925136092086345,0.01341702232416745,0.010723727114242321,0.01074252219588541,0.01257044385951839,0.05823609392665823,0.9979658357859336,0.0024097694038617196
0.009922352197179104,0.013413258992383176,0.0107207192230635,0.010739509032886476,0.012566917983971937,0.05821975932290108,0.997966977910832,0.0024090934892234926
0.009920364654822976,0.013410572187898586,0.010718571760131268,0.010737357806175038,0.012564400709712492,0.05820809734645454,0.9979677931261102,0.0024086109246808773
0.009919569860357639,0.013409497766854319,0.010717713015336324,0.010736497556289712,0.012563394081781783,0.0582034338612684,0.9979681190750725,0.0024084179528800717
0.009919569860357639,0.013409497766854319,0.010717713015336324,0.010736497556289712,0.012563394081781783,0.0582034338612684,0.9979681190750725,0.0024084179528800717
0.009908852561042998,0.01339500988045909,0.01070613338638358,0.010724897632147687,0.012549820342529204,0.05814054972106753,0.9979725117294136,0.0024058158505269323
0.009893808048229594,0.013374672369476787,0.0106898783699807,0.010708614126176103,0.01253076607446073,0.058052275499620755,0.9979786699165839,0.0024021631241222382
0.009883540675690241,0.013360792704221528,0.010678784869572168,0.01069750118259789,0.012517762179210003,0.057992031320998505,0.9979828672778454,0.0023996702615585587
0.009880385761341032,0.013356527820006195,0.010675376106182346,0.010694086444793992,0.012513766397858457,0.05797351974728643,0.9979841561462184,0.0023989042654049557
0.009878020894380382,0.01335333093962991,0.010672820958553918,0.010691526818852402,0.012510771232141001,0.05795964380511629,0.9979851219878195,0.0023983300884875707
0.009876051034762289,0.013350668039068527,0.010670692601138785,0.010689394731143598,0.01250827635353071,0.05794808558277282,0.9979859263262089,0.0023978518172181854
0.0098756571569228,0.013350135586141296,0.010670267031310037,0.01068896841543428,0.012507777496968658,0.05794577449034615,0.9979860871361478,0.0023977561858074268
0.009874869495298054,0.013349070807431454,0.01066941599327451,0.010688115885815726,0.012506779902966692,0.057941152857359395,0.997986408698311,0.002397564945821768
0.009874081959054051,0.013348006198214126,0.010668565090708047,0.010687263491903666,0.012505782467762709,0.057936531960048686,0.9979867301835421,0.0023973737362778767
0.009873688237940494,0.013347473957152535,0.010668139690215626,0.010686837345827468,0.012505283809698137,0.05793422178721707,0.9979868908973158,0.0023972781429193266
0.009873294548160919,0.013346941758448926,0.010667714323578369,0.010686411233665767,0.012504785191318875,0.05793191179823873,0.9979870515918656,0.002397182557168499
0.009872900889711595,0.013346409602098255,0.010667288990792239,0.010685985155414525,0.01250428661262019,0.05792960199309176,0.9979872122671947,0.0023970869790244866
0.009872507262588792,0.01334587748809548,0.010666863691853207,0.010685559111069703,0.012503788073597361,0.05792729237175428,0.997987372923306,0.002396991408486384
0.009871720102307812,0.013344813387113427,0.010666013195500304,0.010684707124083159,0.012502791114560359,0.057922673680420166,0.9979876941778876,0.0023968002902242827
0.009871326569142176,0.013344281400124065,0.01066558799807837,0.010684281181433362,0.012502292694536735,0.057920364610379756,0.997987854776364,0.0023967047424984724
0.009871326569142176,0.013344281400124065,0.01066558799807837,0.010684281181433362,0.012502292694536735,0.057920364610379756,0.997987854776364,0.0023967047424984724
0.009871326569142176,0.013344281400124065,0.01066558799807837,0.010684281181433362,0.012502292694536735,0.057920364610379756,0.997987854776364,0.0023967047424984724
0.009871720102307812,0.013344813387113427,0.010666013195500304,0.010684707124083159,0.012502791114560359,0.057922673680420166,0.9979876941778876,0.0023968002902242827
0.009870933067288139,0.013343749455462425,0.010665162834487412,0.010683855272673834,0.012501794314170067,0.05791805572406127,0.9979880153556351,0.002396609202374949
0.009870933067288139,0.013343749455462425,0.010665162834487412,0.010683855272673834,0.012501794314170067,0.05791805572406127,0.9979880153556351,0.002396609202374949
0.009870539596741964,0.013343217553123461,0.010664737704723396,0.010683429397800533,0.012501295973455626,0.057915747021442816,0.9979881759157037,0.002396513669852806
0.00987014615749993,0.013342685693102138,0.010664312608782296,0.01068300355680943,0.012500797672388694,0.05791343850250252,0.9979883364565728,0.0023964181449311387
0.009869752749558305,0.013342153875393411,0.010663887546660082,0.010682577749696488,0.012500299410964548,0.05791113016721851,0.9979884969782457,0.0023963226276090418
0.00986739295900847,0.013338963857423508,0.010661337883897939,0.010680023618234304,0.012497310674653863,0.0578972840110719,0.9979894597053317,0.0023957496832167683
0.009866213485987296,0.013337369419250667,0.010660063508745767,0.010678747009531728,0.012495816841293904,0.057890363410587654,0.997989940809972,0.0023954633135415578
0.009865034294334581,0.013335775361438046,0.010658789437601374,0.010677470705369755,0.012494323364294443,0.057883444461043,0.9979904217421207,0.0023951770121810895
0.009864641292959301,0.013335244093334855,0.010658364814758431,0.01067704533830599,0.012493825617797182,0.05788113851130168,0.9979905820145195,0.002395081593571104
0.009852865765451378,0.01331932567025362,0.010645641811018269,0.01066430003542566,0.012478911604923083,0.05781204517901638,0.9979953812937647,0.002392222559131712
0.009838381198481962,0.013299745106664217,0.010629991794524103,0.010648622589723851,0.012460566522877943,0.057727056460001175,0.9980012767857307,0.0023887057845517726
0.009824668953184805,0.013281208584891676,0.010615176241837878,0.010633781070363973,0.01244319960638465,0.05764659936624835,0.9980017819937465,0.003975627542499886
0.009816502037568262,0.013270168364573273,0.010606352204200078,0.010624941567160325,0.012432855994638605,0.05759867969436442,0.9979269181253951,0.013108665033889832
0.009817533468931633,0.01327156267670157,0.010607466626045304,0.010626057942211683,0.012434162329375772,0.05760473165508303,0.9979523166728866,0.01096860749694585
0.009821427273924148,0.013276826409916493,0.010611673732304443,0.010630272422111047,0.012439093935008602,0.05762757869628955,0.9979506903888488,0.01097295783797272
0.009820648266356905,0.013275773329956336,0.01061083204464459,0.010629429259256227,0.012438107301596292,0.05762300784129727,0.9979510158004532,0.010972087494289217
0.009819479986209877,0.013274194022562653,0.010609569762961653,0.010628164765218663,0.01243662764430352,0.057616152915405706,0.9979515037726996,0.010970782237075706
0.0098179227107743,0.013272088862583974,0.010607887186858123,0.010626479240125953,0.012434655314326875,0.057607015545631184,0.9979521541315239,0.010969042376134918
0.009816755077640222,0.013270510429836955,0.010606625604247745,0.010625215446386189,0.012433176476492887,0.057600164416111425,0.9979526416976215,0.01096773784179453
0.009810921066907783,0.01326262388284049,0.010600322180446221,0.010618900974805872,0.012425787549660295,0.05756593314776093,0.9979550769208735,0.01096121981218357
0.009811352968214386,0.013263207736746245,0.010600788833166074,0.010619368445410764,0.01242633456393568,0.05756846734425204,0.9976813902715238,0.025806554326733674
0.00981232830230182,0.013264526215314518,0.010601842644066177,0.01062042410328643,0.012427569850009,0.05757419015218119,0.997701155830246,0.025014992962671824
0.0098159768095164,0.013269458349473058,0.01060578471552802,0.010624373083871767,0.012432190779604968,0.05759559789983009,0.9979529666450561,0.0109668683242518
0.009816755077640222,0.013270510429836955,0.010606625604247745,0.010625215446386189,0.012433176476492887,0.057600164416111425,0.9979526416976215,0.01096773784179453
0.009817144257888155,0.013271036532454207,0.010607046098509825,0.010625636677633077,0.01243366938343265,0.05760244794525025,0.9979524791949183,0.010968172652167079
0.009817144257888155,0.013271036532454207,0.010607046098509825,0.010625636677633077,0.01243366938343265,0.05760244794525025,0.9979524791949183,0.010968172652167079
0.009814031677873638,0.0132668288767452,0.010603683075737417,0.010622267760614491,0.012429727219620716,0.05758418476977357,0.9979537786756137,0.010964695132218701
0.009813253840606715,0.013265777378823356,0.010602842652541971,0.010621425864440256,0.012428742068424302,0.05757962078156063,0.9979541033526897,0.010963826096049447
0.009813253840606715,0.013265777378823356,0.010602842652541971,0.010621425864440256,0.012428742068424302,0.05757962078156063,0.9979541033526897,0.010963826096049447
0.009809863336285609,0.013261194018782303,0.010599179343265213,0.01061775613461622,0.012424447906225567,0.05755972687519292,0.9977680931089475,0.022229963482833126
0.009809863336285609,0.013261194018782303,0.010599179343265213,0.01061775613461622,0.012424447906225567,0.05755972687519292,0.9977680931089475,0.022229963482833126
0.009808150847782679,0.013258879038286266,0.010597329065423045,0.010615902613860207,0.012422278994848794,0.05754967878714862,0.9977129830009255,0.024607448860711822
