Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
4.617060899607413e-06,-0.0014289803484284942,-0.0013980460404011245,0.00047555727265956353,0.00047555727265956353,-0.9999977699349385,0.00010619240069097048
0.0,-0.0012999216624251131,-0.0012696616043279233,0.0005085370874666624,0.0005043343016198305,-0.9999980879262128,9.666407447713417e-05
0.0,-0.001376356730352284,-0.0013447214672072493,0.0004188330613567974,0.000401010377894806,-0.999997975314766,0.0001024804299064504
0.0,-0.0013409414255062674,-0.0013122162927300864,0.000335126549055445,0.000330774256210569,-0.9999981241095026,0.00010010273543214588
0.0,-0.001284474450264372,-0.001256487527283002,0.00025062916102719455,0.00023392055029204824,-0.9999983222987769,9.607451172709125e-05
0.0,-0.0012605568796627358,-0.0012301820150925494,0.0003406910485574962,0.00031606277998707475,-0.9999983359874483,9.851307428168563e-05
0.0001729233338562045,-0.001295659711234781,-0.001266979743668386,0.0002657114642180703,0.00027836439108559747,-0.9999982630041993,0.00010965869951856872
0.0,-0.001359216134055598,-0.00133515921132895,0.00016928945622455822,0.0,-0.9999981639012937,0.0001158296279431188
0.0,-0.0012231863906065233,-0.0011987786804897428,0.00023207330930709308,0.0003241023802392162,-0.9999984480852872,0.0001080341267464054
0.0,-0.0012429719096229569,-0.0012201650855931778,0.0002280682402977902,0.00019548706311239164,-0.9999984323863904,0.00010588882585254547
0.0,-0.001268503495977915,-0.0012439813117502948,0.0001911899109272087,0.00018703360851574763,-0.9999983800969008,0.00010806386269798752
0.0,-0.0011670128811033225,-0.0011455787317619691,0.00024878923342642166,0.0002258240734178289,-0.9999986018397649,9.568816670246987e-05
0.0,-0.001142196597956489,-0.0011185959467032065,0.00011238405358706026,0.00012736859406533497,-0.9999987032522344,9.365337798921689e-05
0.0,-0.0013440349212540754,-0.0013196301934003368,0.00016861448335310289,0.00018192615309150573,-0.9999981891547206,0.00011093058115335716
0.0,-0.0012019228489825778,-0.001177741683485237,0.00018631389809426504,0.00020217040005973436,-0.9999985418333475,9.513901179281618e-05
0.0001010591464688635,-0.0010593786388460172,-0.001035333531582736,0.0003171166320229855,0.0003171166320229855,-0.9999987934355841,8.711995385246853e-05
0.0003025783080970424,-0.0013058415268016644,-0.001281635262153901,0.0003760616114920384,0.00035877142245792175,-0.9999981394074194,0.00010806368146322943
3.7128469195668284e-06,-0.0011242500472448357,-0.001101601681035478,0.00042326454883061845,0.0004047003142327843,-0.9999985854843942,9.28211729891707e-05
0.0,-0.0011831484216859758,-0.0011592107587596592,0.0004120417388956135,0.0003963449107472092,-0.9999984587235201,0.00010987779703883026
0.0,-0.0011591380898288467,-0.0011356550531368642,0.00035802006759907924,0.00034262135501417256,-0.9999985547488707,0.00010779098809434643
1.6427586119703126e-05,-0.0012324796486307271,-0.0012107130970221204,0.0002874827570948047,0.00027516206750502736,-0.9999984211750227,0.00011909999936784765
0.0,-0.0012905392599565808,-0.0012690660609556393,0.00027056230741186215,0.00024479446861073247,-0.9999982881942426,0.00012024991440527208
0.0,-0.0012240300198489362,-0.0012011966817038527,0.00030580363587165297,0.00027318458137867664,-0.9999984393046357,0.00011008930891379507
0.00010473584564796942,-0.0011259103407156715,-0.0011019707188532784,0.00021695282312793668,0.00020947169129593884,-0.9999987025493222,0.00010473584564796942
0.0,-0.0012171461681280994,-0.0011960278495619795,0.00013808131370155282,0.0001340200985926836,-0.9999985195094112,0.00010965280793946842
0.0,-0.0011634457113404793,-0.0011402155141090552,6.969059169427163e-05,6.581889215570099e-05,-0.999998663092107,0.00010453588754140745
0.0,-0.0010969668869539567,-0.001075407577716687,2.5578841467947023e-05,4.01953223067739e-05,-0.999998814432245,9.500712545237466e-05
0.0,-0.0011765637509515352,-0.001155756984585025,6.673868457182548e-05,5.888707462219896e-05,-0.9999986307907218,0.00010207092934514487
0.0,-0.0010987962247640173,-0.0010789782567823016,7.339988141376201e-06,-3.6699940706881007e-06,-0.9999988099829911,9.174985176720251e-05
0.0,-0.0012701254662196252,-0.001247513222447492,5.119753306898052e-05,3.8398149801735395e-05,-0.9999984075086187,0.00010666152722704276
3.317299120458852e-05,-0.0012352792599808651,-0.0012116435037475956,6.634598240917704e-05,6.219935850860348e-05,-0.9999984929426728,0.00010366559751433913
0.0,-0.0011704678707588326,-0.001149615838103297,4.3277803624696335e-05,2.3606074704379815e-05,-0.9999986481409613,9.835864460158257e-05
0.0,-0.0011826315642359216,-0.0011603852197289645,0.00012314940709208457,0.00010328659949658706,-0.9999986099814488,9.534147645838804e-05
0.0,-0.0010688550860912522,-0.0010469684931904244,0.0001399306759233261,0.00011840287962742977,-0.9999988601947539,8.611118518358528e-05
0.0,-0.001232592111418714,-0.0012105518341227652,0.00014139045812495366,0.00010812211503672928,-0.9999984868179783,9.980502926467317e-05
0.0,-0.0011639772997367472,-0.0011419412183353754,0.00019281571226200346,0.0001692056250462479,-0.9999986331989047,9.444034886302209e-05
0.0,-0.0012026050783506032,-0.0011802291381241882,0.0002685112827169818,0.0002563062244116644,-0.9999985067365634,9.764046644253883e-05
0.0,-0.0012346328231029368,-0.001212496307668412,0.000208835051269103,0.0001963049481929568,-0.9999984566680898,0.00010024082460916943
0.0,-0.0011019714484471106,-0.001081813434146249,0.00018291531495226432,0.00016425048689591083,-0.9999987734371513,8.95911746704968e-05
0.0,-0.0010004743456157228,-0.0009808239859659725,0.0002845914156170698,0.0002540994782295266,-0.9999989424319204,8.13118330334485e-05
0.0,-0.000977707794870171,-0.0009588548367146906,0.00024806523888789856,0.00022491248325836138,-0.9999990033873679,7.607333992562222e-05
0.0,-0.0011031484340721116,-0.0010840251947323162,0.0002699751436206391,0.0002549765245306036,-0.9999987309765921,8.999171454021304e-05
0.0,-0.0010647889088494938,-0.0010441590761491467,0.0003221149316369984,0.0003112571249526052,-0.9999987838854056,8.686245347514564e-05
0.00011605806519374403,-0.0010042436111764557,-0.000984786817893975,0.00034476072307553375,0.0003208664155356453,-0.9999988898461697,8.19233401367605e-05
0.0002448380226217064,-0.001100264406273853,-0.0010814307122260294,0.0003766738809564714,0.0003578401869086478,-0.9999986405889165,9.416847023911785e-05
0.0003133959607219822,-0.0010174922191440356,-0.0009952062841593612,0.0002541989459189411,0.00023678805921216434,-0.9999988744778155,8.009007885117323e-05
0.0,-0.0009978404054630605,-0.000977037854289702,0.00025576907180358693,0.00024212805464072894,-0.9999989600189111,7.502559439571884e-05
0.0,-0.0009590880198088575,-0.0009394881283958701,0.00030706496547013837,0.00029726501976364456,-0.9999990038211293,8.493286278961274e-05
0.0,-0.001044410134998722,-0.0010255180745362877,0.00033150219302007216,0.0003065504150508194,-0.99999882184522,9.980711187701097e-05
1.8507242523644367e-05,-0.0010815632530817767,-0.0010626858657076597,0.0003590405049587007,0.0003331303654255986,-0.9999987260633322,9.253621261822184e-05
0.0,-0.0010499349622756263,-0.0010309039933971695,0.0002621246656844074,0.0002477616703044399,-0.9999988489781858,8.25872234348133e-05
9.025782752187218e-05,-0.0009767902667367056,-0.0009587387012323311,0.0003142309550761476,0.00029417366007128713,-0.9999989639327297,7.354341501782178e-05
0.0,-0.0009424566754442949,-0.000924431547771863,0.00025750182389188385,0.00023818918709999257,-0.9999990630184709,9.012563836215934e-05
0.0,-0.0009429714564068747,-0.000925228237076605,0.0002613092301366981,0.0002161446718414663,-0.9999990666255272,8.065099695577101e-05
0.0,-0.0009637900461810627,-0.0009456364665440906,0.00033996703683784066,0.00031356183009315395,-0.9999989780859166,8.251627107714578e-05
0.0,-0.0011305707216956373,-0.001111125060847759,0.00044725019950119806,0.00041224800997501733,-0.9999985538871726,9.722830423939088e-05
0.0,-0.0009673248367133337,-0.0009490796837574923,0.0004047106655659352,0.00039144146341623244,-0.9999989200867617,7.961521289821676e-05
0.0,-0.0009557618028744214,-0.0009380564384300925,0.0003311558905328184,0.0003508285176931838,-0.9999989838156965,7.86905086414618e-05
0.0,-0.0009271476536076716,-0.0009086811138036726,0.00034385970669515293,0.0003183886173103268,-0.9999990446225759,7.641326815447843e-05
8.860321795452108e-05,-0.0010270885025288083,-0.0010075957945788138,0.00027998616873628663,0.0002622655251453824,-0.9999988837888187,8.505908923634024e-05
3.4446606366225516e-05,-0.0011080325047802542,-0.001086981800889783,0.0001798878332458444,0.00016075082970905242,-0.9999987614540733,9.185761697660137e-05
0.0,-0.001076717483252345,-0.0010569646183813258,9.690084653707501e-05,0.00010808171344519905,-0.9999988468755612,9.317389090103366e-05
0.0,-0.0010811800169971753,-0.0010613177844492202,0.00022110787176025422,0.00021361268966668627,-0.9999988003198897,9.743736721638322e-05
0.0,-0.000999619100426809,-0.0009812233322592323,0.00025684657441522174,0.0002290793771811437,-0.9999989556849711,9.024339101075358e-05
0.0,-0.0011070503331354897,-0.0010862135544706878,0.0003395623189819557,0.00032412766811913956,-0.9999986816811693,0.00010418389332400914
0.0,-0.0010068207962975412,-0.0009879100752540396,0.0002801588302740984,0.0002556449326251148,-0.9999989287803669,9.455360521750823e-05
0.0,-0.001015138525714686,-0.000996437676961513,0.000338732354774452,0.00029639081042764556,-0.9999988831180419,8.821155072251356e-05
0.0,-0.0009869913997950749,-0.0009694830306161013,0.0003124042343699193,0.00028150711228937784,-0.9999989508704402,8.58253391126152e-05
2.7778024638187565e-05,-0.0009965366338949787,-0.0009781336925721797,0.00037847558569530554,0.0003541698141368914,-0.9999988868858825,8.333407391456269e-05
0.0,-0.0011627500298419017,-0.0011435748539111756,0.0006078938752506783,0.000571175453255671,-0.9999983170333108,0.00010199561665279838
7.139632469522653e-06,-0.001020253479894787,-0.001003832325214885,0.0005961593112051415,0.0005747404137965736,-0.9999986281640502,9.638503833855582e-05
0.0002756836525400784,-0.0010232517908565506,-0.0010057082856949093,0.00047618085438740814,0.00048334146873909846,-0.9999986982354454,9.308798657197452e-05
0.0,-0.0010551806030366041,-0.001037051623531417,0.0005031716760623357,0.0004920723008550783,-0.9999986532728642,9.61945851295642e-05
0.0,-0.0009608109848000407,-0.0009436836306494633,0.00043657961560295455,0.00041307148245510315,-0.9999989084253196,9.067422785599825e-05
1.3945491278927027e-05,-0.0009971026264432824,-0.0009793221250626505,0.00044974209374539664,0.0004288238568270061,-0.99999882607209,9.064569331302568e-05
2.0031837171051183e-05,-0.0009545170412005888,-0.0009374899796051953,0.0004206685805920748,0.0004139913015350578,-0.9999989268607171,8.680462774122179e-05
0.0,-0.0010311191313367727,-0.0010134035501882799,0.0004916977624887836,0.00048446691304041917,-0.9999987122469238,9.400104282873806e-05
0.0,-0.0010168285615426115,-0.000999327824094214,0.0005321652815941311,0.0005071642280964202,-0.9999987095069296,8.928947677753877e-05
0.0,-0.0009934200696642339,-0.0009773464420861282,0.0004926916279375905,0.00046473749301914564,-0.9999987957759408,8.735667162014015e-05
0.0,-0.0009397488357113602,-0.000923574725086191,0.0004786216409488838,0.00044231241301483055,-0.9999989161760107,8.252097257739376e-05
6.465595220084193e-06,-0.0009200541998179806,-0.0009042134915287743,0.0004622900582360198,0.0004493588677958514,-0.9999989571000425,7.758714264101032e-05
0.0,-0.0009616842251563789,-0.0009444206223816603,0.0004840578817224998,0.00046713278096297185,-0.9999988620533801,8.124048364573422e-05
0.0,-0.0010112354836625192,-0.0009944588978057815,0.0005140060347596287,0.0004854501439396492,-0.9999987406248575,8.56676724599381e-05
0.0,-0.001152552202872151,-0.001132160267223316,0.0006076796823352813,0.0005791309724269124,-0.9999983377928796,9.788129111440773e-05
0.0,-0.0012832448432641755,-0.001268981454902329,0.000713169418092317,0.0006855628599726144,-0.999997876081611,0.00011042623247881038
0.0,-0.0010700982239409853,-0.0010537113921641114,0.0005678227755242409,0.0005449574288588353,-0.9999985587480514,8.765049555072173e-05
0.0,-0.0009371481614747796,-0.0009199223910977246,0.0004968972224150475,0.0004670833890701446,-0.9999989023080582,7.619090743697394e-05
0.0,-0.0009477094673354048,-0.0009309417839076728,0.0004929698927753167,0.0004661415992909457,-0.9999988844681831,7.713134376756654e-05
0.0,-0.0009454848007361114,-0.0009290619878200995,0.0004926843874803558,0.0004692232261717674,-0.9999988870251895,7.708667287107608e-05
3.1997298967723933e-06,-0.0009045636418175555,-0.0008876050733646619,0.00040316596699332155,0.0003775681278191424,-0.9999990416970806,7.359378762576504e-05
0.0002788637017310185,-0.001134854020957536,-0.0011162631075088015,0.0005011463625311057,0.0004890218537601918,-0.9999984446825205,9.295456724367283e-05
4.330135092829103e-05,-0.0011045780973162236,-0.0010860766110104994,0.0004881243195552806,0.0004723783737631748,-0.9999985640677104,9.447567475263496e-05
0.0,-0.001021743696158194,-0.0010031797743541083,0.0005095978534454832,0.0004950379147756123,-0.999998718953515,8.371964735175795e-05
0.0,-0.001042115097161072,-0.0010231540304628149,0.0005576784323016796,0.0005428070074403015,-0.9999986270966548,8.551069295292421e-05
0.0,-0.0009116756033009201,-0.0008944802983276287,0.0004412380144089862,0.00042177163142035446,-0.9999989953004863,7.462113478975502e-05
0.0,-0.0009280371533486892,-0.0009108757266153563,0.00041913484521793567,0.00041913484521793567,-0.9999989759707997,7.590631055127968e-05
0.0,-0.0009266371941860351,-0.0009098192237577477,0.0005144320366299697,0.0005012414715881756,-0.9999988959676804,7.584574899031603e-05
0.0,-0.0010433520490643927,-0.0010251064207973852,0.0005324744575881805,0.0005213036647716452,-0.999998648975132,8.564274492677027e-05
0.0,-0.0009978130531944599,-0.0009788649730012294,0.0005398415300335487,0.000532691311092707,-0.9999987321202964,8.22275178196796e-05
0.00015021254386360882,-0.0010225444144471517,-0.0010034930674205477,0.00046162879333694416,0.0004359827492626695,-0.999998757278222,8.42655733869025e-05
0.0,-0.0009770947515928365,-0.0009582103147331324,0.0003986714448159748,0.0003602031475091702,-0.9999989156940253,8.393083048757364e-05
0.00011044313156195752,-0.001061015739764185,-0.0010423546589140612,0.0004036886877781895,0.0003846467685433693,-0.9999987277802502,9.520959617410131e-05
0.0,-0.0010103302600611283,-0.0009922174909671674,0.0005180251960872762,0.0004962898731745233,-0.9999987365699329,8.331873783221924e-05
0.0,-0.0009517547688637405,-0.0009343757881218678,0.0005418152819525054,0.0005315923521043449,-0.9999988194031795,7.837579550256366e-05
0.0,-0.0010609235455772716,-0.0010441440214919372,0.0005338939481697269,0.0005033857225600282,-0.9999986190347033,8.771114862788368e-05
0.0,-0.0009521122146319661,-0.0009346767665363718,0.0005230634428678306,0.0005025511509906607,-0.9999988437622817,7.863045219581765e-05
0.0,-0.0009542088360905654,-0.0009364115407258921,0.0005476090881437965,0.0005304963041393029,-0.9999988128229734,7.529624961977203e-05
0.0,-0.0009238337156688344,-0.0009062967575991896,0.0005161821620499218,0.000486402421931657,-0.9999989084129103,7.279492028909154e-05
0.0,-0.0008660736556621243,-0.0008487398012242834,0.0005509689446313729,0.0005169203019856138,-0.9999989770727549,6.8097285291518e-05
0.0,-0.0009170237432152866,-0.0008996285183081964,0.0005973454590736656,0.0005645242800036839,-0.9999988347373909,6.892447604696142e-05
0.0,-0.0008527711623221337,-0.0008357218281236189,0.0005662814573078075,0.0005327916937035822,-0.9999989828599869,6.393500324442987e-05
0.0,-0.0008858798483973735,-0.0008684661987684043,0.0005888979692705914,0.0005509045518982951,-0.9999989031323955,6.648848040151839e-05
0.0,-0.0009142408542193977,-0.0008965775246566616,0.0006313004825200134,0.0005887776520912042,-0.9999988051965683,6.869072607730716e-05
0.0,-0.0008359857024625811,-0.0008183891429030762,0.0005785987380582973,0.0005428091253948974,-0.9999989990125612,6.26318221609497e-05
0.0,-0.0008368840813713023,-0.000818982817598654,0.000611626512232146,0.0005668733528005256,-0.9999989647665707,6.265442320426863e-05
0.0,-0.0008354506402610982,-0.0008178590671792265,0.0005903612661373928,0.000539673682681152,-0.9999989947165664,6.261407368123864e-05
0.0,-0.0008692818186188812,-0.0008509517159389263,0.0005778642539782413,0.0005530098774630481,-0.999998938112767,6.524273835238208e-05
0.0,-0.0008526780546463111,-0.0008343998541179873,0.0006336442849818961,0.0006275515514724548,-0.9999988886485597,6.397370184913375e-05
0.0,-0.0008585297980998791,-0.0008416718406220164,0.0006712532159367136,0.0006559278000477476,-0.9999988347742519,6.436674673365748e-05
0.0,-0.0008240764639182628,-0.0008067552984849968,0.0006664245005680286,0.0006341308023026177,-0.999998909999136,6.165160577942116e-05
0.0,-0.000783831815161916,-0.0007673858417996994,0.0006271769502540224,0.000588152606682661,-0.9999990270123846,5.853651535704209e-05
0.0,-0.0007803050451527127,-0.0007636792274292885,0.0006096133165255568,0.0005874455595609911,-0.9999990439051804,5.8190362031984974e-05
0.0,-0.0008105407276136437,-0.0007927203286377408,0.0006639535747473465,0.0006380852536532939,-0.9999989316626923,5.748515798678324e-05
0.0,-0.00081901946212056,-0.0008010062635921901,0.0007001904589253457,0.000656610139905096,-0.9999988812343805,6.1012446628349625e-05
0.0,-0.0007711130284767671,-0.0007533768830942512,0.0006466871470240404,0.0006112148562590086,-0.9999990215204799,5.4572755023125765e-05
0.0,-0.0008280604758497082,-0.0008107419476415788,0.0007279652534942489,0.0006898057845610827,-0.9999988239000158,5.870687528179427e-05
0.0,-0.0007830237657986864,-0.00076556164287999,0.0007206590410890564,0.0006873978545772539,-0.9999989029248059,5.543531085300435e-05
0.0,-0.0007574444845925826,-0.0007400350462974913,0.0006856640313143605,0.0006481667796018563,-0.9999989927500766,5.356750244643441e-05
0.0,-0.0007695953997382261,-0.0007514074308555237,0.0006107899997922428,0.0005727852886940589,-0.9999990693558555,5.700706664727601e-05
0.0,-0.0010141636590645141,-0.0009975202311954569,0.0007127728891748458,0.0006657371147622926,-0.9999985099678893,7.236272986546658e-05
0.0,-0.0008971348747551478,-0.0008783116323616366,0.0006125529728057908,0.0005806491721388225,-0.9999988536351815,6.380760133393654e-05
1.046668372536289e-05,-0.000977239370491382,-0.0009583993397857285,0.0006175343397964104,0.0006070676560710475,-0.9999986858069428,6.977789150241926e-05
0.0010845881380420392,-0.001070791257134084,-0.0010504791824640387,0.0006093622401013578,0.0005825349716692224,-0.9999979282085979,8.048180529640574e-05
0.0,-0.0010971814140876648,-0.0010773838425595583,0.000601846174454439,0.0005860081172319538,-0.9999984614482065,8.31498004180475e-05
0.0,-0.0008914164527197991,-0.0008700479724578218,0.0005294280184310793,0.0005134813913699022,-0.9999989499746013,6.697583365694377e-05
0.0,-0.0008335040358850434,-0.0008150412812495049,0.0005687719573206263,0.0005360154571607997,-0.9999990131265025,6.253513666875996e-05
0.0,-0.0008368808419596186,-0.0008183499090305128,0.0006127163307204351,0.00057386114877231,-0.9999989606276518,6.27660631469714e-05
0.0,-0.0008418154228472652,-0.0008229015955864315,0.0006484740775142986,0.0006154499346779222,-0.9999989054532494,6.30460908694457e-05
0.0,-0.0008876756816797555,-0.0008683162906956779,0.0007140758969536824,0.0006791655197692802,-0.9999987412225477,6.664708371567704e-05
0.0,-0.001011057859118972,-0.0009907569483586054,0.0007141570392486105,0.0006887809007981524,-0.9999985029627461,7.612841535137474e-05
0.0,-0.0008661178404054826,-0.0008472150896846474,0.000625959941903068,0.0005856753911865338,-0.9999988964944934,6.507504346517044e-05
0.0,-0.0007848859224586865,-0.0007667237348617429,0.0005700132722733073,0.0005253063489577539,-0.9999990958915033,5.8677836851663996e-05
0.0,-0.0008173173688244309,-0.0007984316137680541,0.0006130606641377708,0.0005840056563587296,-0.9999989869346863,6.101551633598667e-05
0.0,-0.0008095095422324299,-0.0007905568534110959,0.0006231414354893127,0.00057719552319517,-0.9999989973083314,6.0304009886062527e-05
0.0,-0.0007931556714578229,-0.0007737761596552062,0.0006459837267538926,0.0006150888528656629,-0.9999989866944436,5.617249797859936e-05
0.0,-0.0007920124767030427,-0.0007721632406120028,0.0006989167637690105,0.000662573092053022,-0.9999989229324799,5.591334110152085e-05
0.0,-0.000813718284956047,-0.0007936547837419141,0.0007366171160045934,0.0006993563280354894,-0.9999988364915801,5.732428918323684e-05
0.0,-0.0008630140899409582,-0.0008423358101256004,0.0007815173400804307,0.000738944411048812,-0.9999986925841362,6.081847004516971e-05
0.0,-0.0008088679131419327,-0.0007883974422293777,0.0007193096028995044,0.0006652903046580396,-0.9999988804550449,5.6862419201541845e-05
0.0,-0.0008237837927284565,-0.0008035291859525549,0.0006944436608880561,0.000668402023604754,-0.9999988716788007,5.787030507400467e-05
0.0,-0.0008263033967019824,-0.0008059582550315151,0.0007149864072764252,0.0007120799584663584,-0.9999988230050973,5.8128976201335374e-05
0.0,-0.000820572761199412,-0.0008003616094457318,0.000739150692706015,0.0007045030039854205,-0.9999988200386993,5.774614786765742e-05
8.631777019068844e-06,-0.0008177170096064553,-0.0007967130188600545,0.0006358742404047382,0.0006013471323284629,-0.9999989636229025,5.754518012712563e-05
0.0,-0.0010382511206997597,-0.0010193670953232662,0.0007072252641000503,0.0006850087636571167,-0.9999984540171107,7.405500147644505e-05
0.0,-0.0009043284426149272,-0.0008819519876898495,0.0005402315546197338,0.0005338382817839973,-0.9999989117143688,6.393272835736495e-05
0.0,-0.000954860825123221,-0.0009309049528321438,0.0005432247096990763,0.0005364765766593362,-0.9999988171007209,6.748133039740078e-05
0.0,-0.0009452377286668819,-0.0009224851036936613,0.0006223512125027965,0.0006089673154597256,-0.999998746452429,6.691948521535447e-05
0.0,-0.0009421363435227987,-0.0009185497143302322,0.0006976326944280245,0.0006710562108307664,-0.999998663610749,6.644120899314519e-05
0.0,-0.0009261990070136972,-0.0009036724890426202,0.0006529425498862862,0.0006235601351414035,-0.9999987528341644,6.855896773806006e-05
0.0,-0.0010645554267540071,-0.001042953554441804,0.0006935337952865194,0.0006707949823263056,-0.9999984208390963,7.958584536074814e-05
0.0,-0.001277717121654251,-0.0012579182617511399,0.00096231667901167,0.0009208772047958564,-0.9999975008283887,9.669210650356493e-05
0.0,-0.0010848616418156385,-0.0010627848429639814,0.0008675794636440664,0.0008365944827996356,-0.9999981171800604,8.133557471663124e-05
0.0,-0.0010435500156582172,-0.0010183148090206786,0.0008609658735160256,0.0008461216343174735,-0.999998205388801,7.793225579239887e-05
0.0,-0.0009265157967157058,-0.0009031968950613935,0.0007685384488886038,0.0007521166871602148,-0.9999985823569625,6.897139925923368e-05
0.0,-0.0009462052499213958,-0.0009243800755974461,0.0007353404887607724,0.0007151941740002034,-0.9999985965074168,7.051210166199189e-05
0.0,-0.0010014872327682664,-0.0009814288332564555,0.0008381545510292356,0.0008202452657508332,-0.999998326427361,7.521899816929038e-05
0.0,-0.0009796419988741317,-0.0009586421703880839,0.000832993196613231,0.0007979934824698179,-0.999998392615367,7.349939970116744e-05
1.8006246713296585e-05,-0.001001867567127822,-0.0009838613204145254,0.0008102811020983463,0.0007850723566997311,-0.9999983746690082,7.562623619584566e-05
0.0,-0.0009478177611594573,-0.0009324144389304303,0.000818087558386097,0.0007907038744233826,-0.9999984662977683,7.188217040212569e-05
0.0,-0.0008193817737975303,-0.0008000677748437314,0.0007491490503291706,0.0007228117790285357,-0.9999988005229545,6.145363303481478e-05
0.0,-0.0007843980671530822,-0.0007659613604464928,0.0006983601025223311,0.0006732191388315272,-0.9999989266570356,6.145568902196513e-05
0.0,-0.0010293065225943712,-0.0010126510772449477,0.0008549795279370722,0.0007994613767723272,-0.9999982685218978,8.882904186359191e-05
0.0,-0.0008990618066993626,-0.0008788761709823063,0.0007305277688077501,0.0006920789388705002,-0.9999987003527631,7.68976598745e-05
0.0,-0.000909959186418708,-0.0008895652238628992,0.0006895101626011555,0.0006700873411194327,-0.9999987253308187,7.44541490132703e-05
0.0,-0.0009359534001388319,-0.0009156427785065058,0.0007591511036344849,0.0007325142228052047,-0.9999985836671367,7.325142228052047e-05
0.0,-0.0008586124547525381,-0.0008388147216702696,0.0007675428825741028,0.0007157641960512467,-0.9999987270108311,6.091610179159546e-05
0.0,-0.0008012789314814849,-0.0007812257752829705,0.000765409201379917,0.0007230433784253089,-0.9999988179015623,5.648776393947726e-05
0.0,-0.0008188215366786791,-0.0007980918775222568,0.0007859995763476773,0.000745691905765745,-0.9999987577058097,5.758238654561738e-05
0.0,-0.0007904006365139634,-0.0007704396242975462,0.0007818063118096726,0.0007457655953078083,-0.9999988056131809,5.544725615671437e-05
0.0,-0.0007728497118095203,-0.0007530816568122902,0.0007663506252350886,0.0007338551923629294,-0.9999988534000496,5.415905478693205e-05
3.847365995329042e-05,-0.0008416852992858304,-0.0008218565668483653,0.0006895663668551283,0.0006658902684223341,-0.9999988461104886,5.9190246081985254e-05
0.0,-0.0010639427171708308,-0.0010432067676866368,0.0008671397057026615,0.0008181274614672936,-0.9999981763963578,7.540345266979665e-05
0.0,-0.0009369884579786098,-0.0009184604376231006,0.00079405801523611,0.0007378122391568855,-0.9999985496036256,6.617150126967583e-05
0.0,-0.0008411287048557211,-0.0008202182923750642,0.0007097759729349748,0.0006685441736773414,-0.9999988327701677,5.89025703680477e-05
0.0,-0.0008778561059763877,-0.0008569620859531485,0.0008203975509124799,0.0007681625008543819,-0.9999986140402395,6.145300006835055e-05
