Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
0.0,0.0,-54.39,-92.4,-107.22,-96.63,-99.13,-89.45,-93.15,-94.07,-97.02,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.27,16.404328859060357
0.0,0.0,-52.17,-92.42,-107.23,-96.57,-99.13,-89.45,-93.15,-94.07,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.65,16.404328859060357
0.0,0.0,-36.81,-92.42,-107.23,-96.57,-99.14,-89.45,-93.15,-102.5025,-96.63,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.92,16.404328859060357
0.0,0.0,-36.81,-92.43,-107.24,-96.57,-99.15,-89.45,-93.15,-102.5025,-96.63,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.1,16.404328859060357
0.0,2.5867741935483837,-51.89,-92.43,-107.26,-96.57,-99.16,-89.45,-93.15,-94.1,-96.63,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.94,15.912731543624144
0.0,0.0,-52.17,-92.43,-107.28,-96.57,-99.17,-89.45,-95.81922544353144,-94.1,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.07,16.404328859060357
0.0,0.0,-54.23,-92.44,-107.28,-96.55,-99.17,-89.45,-95.81922544353144,-94.1,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.86,16.404328859060357
0.0,0.0,-54.42,-92.44,-107.28,-96.55,-99.17,-90.95,-95.81922544353144,-94.11,-96.98,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.77,16.404328859060357
0.0,0.0,-54.44,-92.45,-107.29,-96.55,-99.18,-90.95,-95.81922544353144,-94.11,-97.05,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,22.8,16.404328859060357
0.0,0.0,-54.52,-92.45,-107.31,-96.58,-99.18,-90.96,-95.81922544353144,-94.13,-97.1,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,22.08,16.404328859060357
0.2,0.0,-54.44,-92.48,-107.34,-96.59,-99.19,-90.96,-93.23,-94.15,-97.1,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,22.45,16.404328859060357
0.2,0.0,-54.53,-92.48,-107.35,-96.62,-99.21,-90.96,-93.23,-94.17,-97.17,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,22.44,16.404328859060357
0.0,0.0,-54.55,-92.49,-107.35,-96.64,-99.22,-90.96,-93.23,-94.17,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.38,16.404328859060357
0.0,0.0,-54.6,-92.51,-107.36,-96.64,-99.22,-90.98,-93.25,-94.19,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.97,16.404328859060357
0.0,0.0,-54.65,-92.51,-107.39,-96.66,-99.22,-91.67295510708348,-93.26,-95.8453704429635,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.75,16.404328859060357
0.0,0.0,-54.65,-92.54,-107.4,-96.76,-99.24,-91.67295510708348,-93.27,-95.8453704429635,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.33,16.404328859060357
0.0,0.0,-54.6,-92.54,-107.4,-96.76,-99.24,-91.67295510708348,-93.28,-95.8453704429635,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.64,16.404328859060357
0.0,0.0,-54.6,-92.55,-107.43,-96.76,-99.25,-91.67295510708348,-93.29,-95.8453704429635,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.91,16.404328859060357
0.0,0.0,-54.73,-92.56,-107.43,-96.69,-99.25,-91.67295510708348,-93.3,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.0,16.404328859060357
0.0,0.0,-54.73,-92.56,-107.44,-96.69,-99.26,-91.67295510708348,-93.3,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.06,16.404328859060357
0.0,0.0,-54.73,-92.58,-107.45,-96.69,-99.27,-91.67295510708348,-93.3,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.34,16.404328859060357
0.0,0.0,-54.76,-92.59,-107.45,-96.7,-99.27,-91.67295510708348,-93.32,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,22.49,16.404328859060357
0.0,0.0,-55.07,-92.6,-107.46,-96.7,-99.29,-91.67295510708348,-93.32,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.1,16.404328859060357
0.0,0.0,-55.09,-92.6,-107.46,-96.7,-99.3,-91.67295510708348,-93.33,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.08,16.404328859060357
0.0,0.0,-54.76,-92.6,-107.48,-96.69,-99.31,-91.67295510708348,-93.33,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.08,16.404328859060357
0.0,0.0,-54.99,-92.61,-107.49,-96.69,-99.31,-91.67295510708348,-93.34,-95.8453704429635,-97.24,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.51,16.404328859060357
0.0,0.0,-54.99,-92.61,-107.5,-96.69,-99.32,-91.67295510708348,-93.35,-95.8453704429635,-97.24,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.97,16.404328859060357
0.0,0.0,-34.7,-92.61,-107.5,-96.7,-99.32,-91.67295510708348,-93.35,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,22.12,16.404328859060357
7.0,12.0,-34.7,-92.61,-107.5,-96.78,-99.32,-91.67295510708348,-93.35,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,19.02,16.404328859060357
3.0,8.2,-33.34,-92.61,-107.45,-96.78,-99.33,-91.67295510708348,-93.32,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,19.7,16.404328859060357
0.0,0.2,-33.34,-92.61,-107.45,-96.78,-99.33,-91.67295510708348,-93.32,-95.8453704429635,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,21.18,16.404328859060357
0.0,0.0,-33.46,-92.61,-107.45,-96.79,-99.33,-95.75249999999998,-93.32,-94.57,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.07,16.404328859060357
0.0,0.0,-39.55,-92.62,-107.48,-96.81,-99.34,-91.0,-93.32,-94.3,-96.99,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.13,16.404328859060357
0.0,0.0,-39.55,-92.62,-107.5,-96.83,-99.34,-91.0,-93.32,-94.3,-96.99,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,27.63,16.404328859060357
0.0,0.0,-55.32,-92.64,-107.51,-96.83,-99.34,-91.0,-93.34,-94.3,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.39,16.404328859060357
0.0,0.0,-55.77,-92.66,-107.52,-96.88,-99.34,-91.0,-93.34,-94.31,-97.41,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.25,16.404328859060357
0.0,0.0,-55.93,-92.67,-107.53,-96.83,-99.36,-95.75249999999998,-93.37,-94.32,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.05,16.404328859060357
0.0,0.0,-56.07,-92.7,-107.57,-96.81,-99.37,-91.03,-93.39,-94.36,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.01,16.404328859060357
0.0,0.0,-56.13,-92.71,-107.59,-96.8,-99.39,-91.05,-93.4,-94.38,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.35,16.404328859060357
0.0,0.0,-56.22,-92.72,-107.59,-96.8,-99.39,-91.06,-93.41,-94.38,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.03,16.404328859060357
0.0,0.0,-56.22,-92.72,-107.59,-96.79,-99.4,-91.06,-93.42,-94.39,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.16,16.404328859060357
0.0,0.0,-56.22,-92.73,-107.6,-96.79,-99.41,-91.07,-93.43,-94.39,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.48,16.404328859060357
0.0,0.0,-56.4,-92.74,-107.61,-96.79,-99.43,-91.07,-93.45,-94.41,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,28.35,16.404328859060357
0.0,0.0,-56.4,-92.75,-107.64,-96.79,-99.43,-91.07,-93.45,-94.42,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,27.65,16.404328859060357
0.0,0.0,-55.71,-92.75,-107.65,-96.79,-99.45,-91.09,-93.47,-102.5025,-97.41,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.16,16.404328859060357
0.0,0.0,-49.16,-92.76,-107.66,-96.81,-99.45,-91.1,-93.47,-102.5025,-97.39,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.74,16.404328859060357
0.0,0.2,-49.16,-92.76,-107.67,-96.85,-99.45,-91.1,-93.48,-102.5025,-97.39,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.16,16.404328859060357
0.0,0.0,-49.16,-92.77,-107.67,-96.86,-99.45,-91.11,-93.48,-102.5025,-97.39,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.48,16.404328859060357
0.0,0.0,-49.16,-92.78,-107.7,-96.87,-99.47,-91.13,-93.49,-94.47,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.34,16.404328859060357
0.0,1.0,-49.16,-92.79,-107.7,-96.87,-99.47,-91.13,-93.51,-94.48,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.29,16.404328859060357
0.0,0.0,-43.24,-92.8,-107.71,-96.89,-99.48,-91.15,-93.51,-102.5025,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.36,16.404328859060357
0.0,0.0,-33.96,-92.82,-107.71,-96.89,-99.49,-91.16,-93.51,-102.5025,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.93,16.404328859060357
0.0,0.0,-33.36,-92.83,-107.73,-96.89,-99.5,-91.17,-93.52,-94.51,-97.21,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.89,16.404328859060357
0.0,0.0,-33.36,-92.85,-107.74,-96.9,-99.5,-91.19,-93.52,-94.51,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.99,16.404328859060357
0.0,0.0,-33.32,-92.86,-107.76,-96.92,-99.51,-91.19,-93.54,-102.5025,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.66,16.404328859060357
0.0,0.0,-33.29,-92.86,-107.76,-96.92,-99.53,-91.2,-93.54,-94.54,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.57,16.404328859060357
0.0,0.0,-33.28,-92.87,-107.77,-96.92,-99.53,-91.21,-93.55,-94.55,-97.22,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.37,16.404328859060357
0.0,0.0,-33.28,-92.88,-107.77,-96.91,-99.54,-95.75249999999998,-93.55,-94.56,-97.22,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.65,16.404328859060357
0.0,0.0,-33.27,-92.89,-107.78,-96.91,-99.55,-91.23,-93.55,-94.57,-97.25,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.58,16.404328859060357
0.0,0.0,-33.27,-92.9,-107.8,-96.91,-99.55,-91.23,-93.56,-94.57,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,26.86,16.404328859060357
0.0,0.0,-33.27,-92.9,-107.82,-97.03,-99.55,-91.24,-93.57,-94.58,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,25.41,16.404328859060357
0.0,0.0,-33.42,-92.91,-107.82,-97.03,-99.56,-91.25,-93.58,-94.6,-97.39,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,24.79,16.404328859060357
0.2,0.2,-33.44,-92.91,-107.84,-97.03,-99.58,-95.75249999999998,-93.58,-94.6,-97.39,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.2,16.404328859060357
0.0,0.0,-33.44,-92.93,-107.85,-97.03,-99.58,-91.28,-93.59,-94.62,-97.39,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.89,15.093402684563786
0.0,0.0,-33.44,-92.95,-107.85,-96.99,-99.6,-95.75249999999998,-93.6,-94.63,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,22.53,16.404328859060357
0.0,0.0,-33.44,-92.95,-107.86,-96.99,-99.61,-91.3,-93.61,-94.64,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.43,16.404328859060357
0.0,0.0,-33.4,-92.95,-107.87,-97.05,-99.61,-91.3,-93.61,-94.64,-90.61,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,23.89,16.404328859060357
11.0,16.8,-33.39,-92.95,-107.88,-97.22,-99.63,-91.3,-93.62,-94.65,-97.1,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,21.16,16.404328859060357
0.0,0.0,-33.39,-92.95,-107.88,-97.22,-99.63,-91.3,-93.63,-94.66,-97.07,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,17.11,16.404328859060357
4.2,6.2,-33.38,-92.94,-107.88,-97.22,-99.64,-91.3,-93.63,-94.66,-97.02,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,17.83,16.404328859060357
13.0,25.4,-33.37,-92.93,-107.87,-97.02,-99.64,-95.75249999999998,-93.62,-94.66,-96.99,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,18.2,16.404328859060357
22.8,35.8,-33.39,-92.91,-107.85,-97.02,-99.64,-95.75249999999998,-93.6,-94.61,-97.49,1529.3762109144554,3433.4857455882347,3208.1149308823515,3527.6273735294153,7178.560713235299,2491.4006852941147,3660.4821014705894,3239.8077647058876,16.44,16.404328859060357
