Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
0.0007763144554891874,0.0007763144554891874,0.012055582578168087,0.0,0.012506947512149962,0.03390469002343027,0.009281259485568145,-0.03338152158603506,0.0,0.0,0.046772945943223544,0.04095058752705464,-0.623708021783129,-0.5735920987246206,-0.5248454885495176
0.0,0.0,0.012052399974926239,0.0,0.012503645751207285,0.0338957393837011,0.009278809287385214,-0.03337270905971136,0.0,0.0,0.04734268029400914,0.04637254340273846,-0.62354336651581,-0.5734406737676712,-0.5247069324123507
0.0,0.0,0.012064001166519402,0.0,0.012515681295188118,0.03392836616074139,0.009287740723823046,-0.03340483238723037,0.0,0.0,0.03398747481258904,0.03631804451402372,-0.6241435661504592,-0.5739926464152377,-0.5252119957744894
0.021762298315576686,0.014767273856998466,0.012069721718852826,0.013212823977314417,0.012521616026862073,0.033944454437883534,0.009292144818794236,-0.03342067241320706,0.0,0.0,0.011269761627709356,0.023122441960300232,-0.6244395248365079,-0.5742648243541733,-0.5254610427255382
0.0038870553134464406,0.010883754877650033,0.01207261206739523,0.021767509755300066,0.012524614590994273,0.033952583150930325,0.009294370018169865,-0.03381738122698403,0.0,0.0,0.01049504934630539,0.017491748910508982,-0.6245890600049626,-0.5744023441360447,-0.5255868754161593
0.0340841237718095,0.07668927848657137,0.012029566751126522,0.02943628871201729,0.012479957644079774,0.03383152404029938,0.009261230620107783,-0.033696804183493474,0.0,0.0,0.006003453618898263,0.013749845385218602,-0.6223620660888326,-0.5723542926927618,-0.5237128772165426
0.04814212815450725,0.0007764859379759234,0.012058245572866867,0.0,0.012509710210236663,0.03391217933464446,0.00928330965150976,-0.03377713830195266,0.0,0.0,0.019606269933892063,0.026400521891181392,-0.6238457945655579,-0.5737188012467311,-0.5249614232830424
0.0015543218380285864,0.009325931028171518,0.012068727523304899,0.0,0.012520584608309373,0.03394165839782022,0.00929137941514826,-0.03380649997712175,0.0,0.0,0.027589212625007405,0.028560663773775273,-0.6243880891025281,-0.5742175215625263,-0.5254177599522104
0.016303270784761615,0.02717211797460269,0.01205607597909091,0.022514040607527944,0.012507459386163862,0.03390607764656977,0.009281639341287722,-0.03338288779736902,0.0,0.0,0.03202428189863889,0.0353237533669835,-0.6237335483897052,-0.5736155742281062,-0.5248669689920189
0.029502265238905066,0.005434627807166722,0.012056529016715391,0.0038818770051190876,0.012507929385664397,0.0339073517534101,0.009281988122420634,-0.033384142244024154,0.0,0.0,0.03435461149530392,0.04017742700298255,-0.623756986759334,-0.573637129287776,-0.5248866921992393
0.0007760840216524424,0.0,0.01205200411311692,0.0,0.012503235068203033,0.03389462607608199,0.009278504524330513,-0.03337161293105502,0.0,0.0,0.044818852250428545,0.0494753563803432,-0.6235228861960587,-0.5734218390739066,-0.5246896983812814
0.0,0.0,0.012051361062616261,0.0,0.012502567941682415,0.03389281758381272,0.00927800945754131,-0.033757853651174015,0.0,0.0,0.047920631332413685,0.047338599372910684,-0.6234896173139394,-0.5733912433989264,-0.5246617028736408
0.0,0.0007764863037316398,0.01205825125277945,0.0,0.01250971610280702,0.03391219530862781,0.00928331402431731,-0.03377715421232633,0.0,0.0,0.043483233008971826,0.03882431518658199,-0.6238460884217044,-0.5737190714910729,-0.5249616705607226
0.0007761538257607295,0.0,0.01205308811868425,0.0,0.012504359659291482,0.0338976746946374,0.009279339070225658,-0.033762691420591726,0.0,0.0,0.042688460416840115,0.04928576793580631,-0.6235789683441936,-0.5734734149330045,-0.5247368910762746
0.0,0.0,0.012059581482137557,0.0,0.012511096136385081,0.03391593639818149,0.00928433813109671,-0.03378088040455973,0.0,0.0,0.042129029010284265,0.03746959723034499,-0.6239149092120796,-0.5737823624224198,-0.5250195827248849
0.0,0.0,0.01205927058625162,0.0,0.012510773600456028,0.03391506204569177,0.009284098780955673,-0.03378000953381213,0.0,0.0,0.04057483903773987,0.039798287094433844,-0.6238988246921702,-0.5737675703190485,-0.52500604772547
0.0,0.0,0.012061229540918136,0.0,0.012512805899022598,0.033920571339855494,0.009285606925955096,-0.03339715784481509,0.0,0.0,0.03999892160483668,0.03650387020247231,-0.6240001732360413,-0.5738607753476057,-0.5250913317432541
0.0,0.0,0.012061165651846017,0.0,0.012512739617922833,0.03392039166051009,0.009285557739526088,-0.033785317925674484,0.0,0.0,0.03650367683923451,0.03980454123427166,-0.6239968678688783,-0.5738577355719064,-0.5250885503022866
0.010103666542941297,0.02720217915407272,0.012069413911159751,0.010880871661629087,0.012521296694748824,0.033943588770517154,0.009291907846167442,-0.03380842266291895,0.0,0.0,0.019041525407850906,0.015155499814411943,-0.6244236000874472,-0.5742501791838109,-0.5254476421720599
0.01472746003704112,0.06588600542886817,0.012037180727732659,0.04185699168422213,0.012487856690447231,0.033852937316265326,0.009267092410041233,-0.03371813219006783,0.0,0.0,0.018603107415209836,0.014921242405949556,-0.622755983036116,-0.5727165577921741,-0.5240443552886922
0.10498047887315395,0.030876611433280576,0.011987266765287852,0.03936767957743273,0.012436073933009101,0.03371256107035939,0.009228665031322756,-0.03319235729077662,0.0,0.0,0.027595971468494514,0.02894682321870054,-0.6201736326126546,-0.570341703297276,-0.5218713273296595
0.0,0.0759022645194673,0.012027605820147102,0.04879431290537183,0.012477923295206498,0.033826009188023795,0.009259720953599731,-0.03330405484017442,0.0,0.0,0.013360347581232765,0.01277946290378786,-0.6222606152983711,-0.572260993633289,-0.5236275071590416
0.09979805802825463,0.01005716863850628,0.012013869475657787,0.005415398497657228,0.012463672657510416,0.03378737758320955,0.00924914572202035,-0.03326601934275154,0.0,0.0,0.016826416760577813,0.019340708920204387,-0.6215499513223741,-0.57160743262839,-0.5230294889058685
0.006218926167277574,0.005441560396367877,0.012071908719949983,0.0,0.012523884909991843,0.03395060508168687,0.009293828530431257,-0.03342672814911696,0.0,0.0,0.022737948799108627,0.024098338898200598,-0.6245526715981099,-0.5743688795950624,-0.5255562548525219
0.004661668341812978,0.003884723618177482,0.01206537017085104,0.005438613065448474,0.012517101555487334,0.033932216299646246,0.00928879468238178,-0.03340862311632634,0.0,0.0,0.03243744221178197,0.03360285929723522,-0.6242143930041564,-0.5740577822195554,-0.5252715960254608
0.0,0.03337005592308597,0.012051441806869213,0.03259400811092118,0.012502651709026468,0.033893044666066914,0.00927807162030771,-0.03337005592308597,0.0,0.0,0.03337005592308597,0.03550418740653914,-0.6234937947012994,-0.5733950851266248,-0.5246652181128765
0.02794921541069439,0.010092772231639641,0.012056400026366753,0.006210936757932087,0.01250779556587514,0.03390698898555892,0.00928188881631999,-0.03338378507388497,0.0,0.0,0.03629516167916563,0.03862426296339016,-0.6237503133103608,-0.573630992060951,-0.5248810765434127
0.0007766175995295754,0.0,0.012060290178272832,0.0,0.012511831366334233,0.033917929509889824,0.009284883736643787,-0.03339455677977173,0.0,0.0,0.041549041574832274,0.03688933597765483,-0.6239515743389378,-0.5738160814485187,-0.525050436146272
0.0,0.0,0.012053517899633956,0.0,0.012504805531379774,0.03389888339523592,0.009279669946688104,-0.03337580455737979,0.0,0.0,0.04831729845806726,0.04327211869939357,-0.6236012035057218,-0.5734938634642418,-0.5247556017931607
0.0,0.0,0.012055655233497208,0.0,0.012507022887718242,0.03390489435668388,0.009281315420895882,-0.033381722766311635,0.0,0.0,0.0456087491283909,0.04211531302493968,-0.6237117806816562,-0.5735955555897239,-0.5248486516336291
0.0,0.0,0.012048309620895103,0.0,0.012499402252990437,0.03388423581806149,0.009275660236984317,-0.03336138300055997,0.0,0.0,0.0554729973148846,0.04461115168679531,-0.6233317478234233,-0.5732460589709134,-0.5245288569153026
0.0,0.0,0.01204967646358221,0.0,0.012500820270712448,0.033888079877634446,0.009276712531352736,-0.03336516774413155,0.0,0.0,0.0525695375503468,0.04558613034808671,-0.623402462842207,-0.5733110919264294,-0.5245883630580571
0.0,0.009321277705513777,0.012062705638405188,0.0023303194263784442,0.01251433726207981,0.0339247226637271,0.009286743332571241,-0.033401245111424366,0.0,0.0,0.039615430248433545,0.032041892112703606,-0.6240765406647938,-0.5739310065330362,-0.52515559434539
0.013983638948483125,0.0,0.012064191606801637,0.0,0.012515878865616477,0.033928901748191874,0.009287887338527433,-0.033405359710265245,0.0,0.0,0.03457066295597217,0.032434273672176134,-0.6241534187752436,-0.5740017073660844,-0.5252202866822345
0.0,0.0,0.012063908566200172,0.0,0.012515585227882807,0.03392810573490969,0.00928766943339924,-0.03340457597991574,0.0,0.0,0.03903674286025037,0.031074024167363476,-0.6241387753772594,-0.573988240588219,-0.5252079643758016
0.0,0.0,0.012062340827497018,0.0,0.012513958792532547,0.033923696682553774,0.009286462474746252,-0.03340023496171763,0.0,0.0,0.03942004475132953,0.03456535943712639,-0.6240576667954985,-0.5739136492089004,-0.5251397121299861
0.0,0.0,0.012051036967887434,0.0,0.012502231712741497,0.03389190611136849,0.009277759945976304,-0.03336893493692694,0.0,0.0,0.044427244770675986,0.051411440455149074,-0.6234728499382547,-0.573375823308318,-0.524647593256359
0.0,0.0,0.012054438883942064,0.0007762408077534132,0.012505760997640017,0.03390147353862222,0.009280378987026076,-0.033378354733396766,0.0,0.0,0.04463384644582126,0.04541008725357467,-0.6236488515805599,-0.5735376829411318,-0.5247956972805419
0.006210042460764201,0.0015525106151910502,0.01205466405563984,0.0007762553075955251,0.012505994599839417,0.03390210680346576,0.009280552340486376,-0.03376710588040534,0.0,0.0,0.04424655253294493,0.044634680186742694,-0.6236605010710156,-0.5735483963766597,-0.5248055002368869
0.0023245456596960048,0.0007748485532320017,0.012032818213047655,0.0,0.012483330841793087,0.033840668335719706,0.009263733830682784,-0.03370591206559207,0.0,0.0,0.056370232247628126,0.06644326343964414,-0.6225302838310763,-0.5725089938741583,-0.5238544311488749
0.0,0.0,0.012036862295467373,0.0,0.012487526335974332,0.0338520417687314,0.009266847257850243,-0.03371724020867639,0.0,0.0,0.054451405164586596,0.06297760383804499,-0.6227395086138336,-0.5727014071157002,-0.5240304921894384
0.02947813478909935,0.022496471286417925,0.012046667758065824,0.019393509729670626,0.012497698918282653,0.03387961830165971,0.009274396212217415,-0.03374470692962689,0.0,0.0,0.03898095455663796,0.04518687767013256,-0.6232468043534044,-0.5731679408426555,-0.5244573776406034
0.010092734971163465,0.004658185371306214,0.012056355516573443,0.01630364879957175,0.012507749389620687,0.033906863807805346,0.009281854549461569,-0.03377184394197005,0.0,0.0,0.04095321305606714,0.04056503094179161,-0.6237480105502117,-0.573628874331211,-0.5248791387885124
0.01785496749971014,0.014749755760630116,0.012055403670020148,0.018631270434480148,0.012506761905622757,0.03390418686854255,0.009281121749134893,-0.033769177662495264,0.0,0.0,0.03978552540696281,0.0374566166026528,-0.6236987657852285,-0.573583586460747,-0.5248376996986925
0.03101800119773833,0.05040425194632478,0.01204215869629196,0.027140751048021036,0.012493021035768964,0.03386693717731353,0.009270924810309765,-0.03373207630254043,0.0,0.0,0.02985482615282314,0.030436413675280733,-0.6230135233832945,-0.5729534043663486,-0.5242610735039713
0.032596042434010125,0.0007760962484288125,0.012052193985804658,0.0,0.012503432049785976,0.033895160067249984,0.009278650702059603,-0.03376018680665334,0.0,0.0,0.040357004918298245,0.04132712522883426,-0.6235327094557553,-0.5734308730191967,-0.5246979645785318
0.0,0.0031054260301711834,0.012056235615093103,0.0,0.012507624998989914,0.03390652660116287,0.009281762240629167,-0.03377150807811161,0.0,0.0,0.04095280577288248,0.045222766564367856,-0.6237418073232314,-0.5736231695433003,-0.5248739188208652
0.03638792645097412,0.05729162888025713,0.012022920611127998,0.019355280027113893,0.012473062670437397,0.03381283267345408,0.009256113940801431,-0.03367818724717817,0.0,0.0,0.042581616059650565,0.04935596406914043,-0.6220182211685148,-0.5720380762539914,-0.5234235343687891
0.0,0.0,0.012045983884381484,0.0,0.012496989440145077,0.033877694999726156,0.009273869716788551,-0.03374279128643672,0.0,0.0,0.05332912415959828,0.05080811101750818,-0.6232114234416946,-0.5731354028429929,-0.5244276048763561
0.0007758358276686826,0.0,0.012048149846272518,0.0,0.012499236496354002,0.03388378647361735,0.00927553723092287,-0.033748858503587685,0.0,0.0,0.05081724671229871,0.04984745192771285,-0.6233234817182279,-0.5732384570603051,-0.524521901051552
0.034856441985514214,0.03872937998390469,0.01202876579962683,0.0371802047845485,0.012479126704695344,0.033829271472897944,0.009260613989708066,-0.033694560585997076,0.0,0.0,0.04337690558197325,0.04783078428012229,-0.6223206280353683,-0.572316184252236,-0.5236780074142385
0.004658770619901805,0.0007764617699836341,0.01205787026203151,0.0,0.012509320847641522,0.03391112382385078,0.009283020710081327,-0.03377608699428808,0.0,0.0,0.03998778115415716,0.04289951279159579,-0.6238263774716798,-0.5737009443469644,-0.5249450839483429
0.0,0.0007757594857368925,0.012046964313198434,0.0,0.012498006576535914,0.03388045232272678,0.009274624521809233,-0.033745537629554824,0.0,0.0,0.051588005801503356,0.05100618618720068,-0.6232621469396221,-0.5731820506278774,-0.5244702883085407
0.0,0.0007745573351502368,0.012028295814156138,0.053444456125366344,0.01247863912281572,0.033827949702540015,0.00926025216089725,-0.033693244079035296,0.0,0.0,0.052476259456428545,0.05228262012264098,-0.6222963128514034,-0.5722938228316446,-0.5236575463745188
0.004652376371073504,0.000775396061845584,0.012041320612116265,0.0,0.012492151573449062,0.03386458017929986,0.009270279592490141,-0.0337297286902829,0.0,0.0,0.056991610545650426,0.05408387531372948,-0.6229701642324679,-0.5729135291916626,-0.5242245871130577
0.0,0.0,0.01204828219813213,0.0,0.012499373803510296,0.03388415869526197,0.009275639124957808,-0.0337492292430157,0.0,0.0,0.053145338003369555,0.04713254428765987,-0.6233303290784448,-0.5732447542243311,-0.5245276630523484
0.0,0.0,0.012046461609647794,0.0,0.012497485051600782,0.03387903853720894,0.009274237504253874,-0.03374412947384491,0.0,0.0,0.055076625118229625,0.04809508108915827,-0.6232361390519833,-0.5731581325150215,-0.5244484028717381
0.0,0.0,0.012047238685846371,0.0,0.012498291221785056,0.03388122395856594,0.009274835753719821,-0.03374630619267784,0.0,0.0,0.053722567904435414,0.04829212782745278,-0.6232763418920739,-0.5731951049935161,-0.5244822332515177
0.014741383453777285,0.007758622870409098,0.012048560740523679,0.012413796592654559,0.012499662774619608,0.033884942057939196,0.00927585356703864,-0.03375000948627958,0.0,0.0,0.04500001264837277,0.05043104865765914,-0.623344739756891,-0.5732580069820403,-0.5245397895270856
0.002327359694097402,0.0007757865646991341,0.012047384829218877,0.0,0.012498442836812975,0.03388163496696903,0.00927494826545897,-0.03374671556441233,0.0,0.0,0.049456393499569797,0.05236559311719155,-0.6232839027704613,-0.5732020583434025,-0.52448859567235
0.0,0.0,0.01204454969098364,0.0,0.012495501550079804,0.03387366152541894,0.009272765570971326,-0.03373877387374945,0.0,0.0,0.056037388790307986,0.05022035881207532,-0.6231372239642969,-0.5730671654106072,-0.5243651665885599
0.0,0.0,0.012044575050447098,0.0,0.012495527859009824,0.03387373284546856,0.009272785094520623,-0.03373884490979688,0.0,0.0,0.0556497039604121,0.05060826736469533,-0.623138535962343,-0.5730683719875415,-0.5243662706247939
0.0,0.0,0.012030193458928345,0.0,0.012480607816025592,0.03383328657094592,0.009261713105105302,-0.033698559695600865,0.0,0.0,0.06855913869105003,0.05771362522579918,-0.6223944894645405,-0.5723841107991041,-0.523740161237061
0.0,0.0,0.012026186294228854,0.0,0.012476450621776032,0.033822016964012526,0.009258628099869244,-0.03368733496515102,0.0,0.0,0.0718275935176496,0.059436849622421635,-0.6221871746581864,-0.5721934540643496,-0.5235657074269058
0.0,0.0023274644041848254,0.012047926852319943,0.013188964957047343,0.01249900515343529,0.03388315933338666,0.009275365554048346,-0.03374823386067997,0.0,0.0,0.05217399372714317,0.04693719881772731,-0.6233119448956704,-0.5732278472396322,-0.5245121929043741
0.018619591605427692,0.0,0.012047846858523281,0.0,0.012498922164644856,0.033882934361688946,0.009275303969037483,-0.034135917943284105,0.0,0.0,0.05023410651881012,0.04713084125123884,-0.6233078063339421,-0.5732240412178647,-0.524508710336608
0.0,0.0,0.012038419667391838,0.0,0.012489142016410337,0.03385642166592905,0.009268046235407137,-0.034109207293100914,0.0,0.0,0.06085392664791867,0.05426464796629691,-0.6228200808595871,-0.5727755052544551,-0.5240982931126413
0.0,0.0,0.012037380297527479,0.0,0.0124880637322001,0.03385349857923106,0.009267246053304775,-0.034106262381464914,0.0,0.0,0.06104245823955367,0.055616461951593345,-0.6227663079856677,-0.5727260531157482,-0.524053043654085
0.0,0.0,0.012034345558624784,0.0,0.012484915371685543,0.03384496378789014,0.009264909691785601,-0.03409766386594773,0.0,0.0,0.06296443611609666,0.057927281226808916,-0.622609302632724,-0.572581663390491,-0.5239209248608473
0.0,0.0,0.01203370442717264,0.0,0.012484250236063239,0.033843160692684386,0.009264416102418755,-0.03409584730810978,0.0,0.0,0.06567325134914326,0.05579320468599781,-0.6225761330345625,-0.572551159021846,-0.5238930128998912
0.0,0.0,0.012033426010660764,0.0,0.012483961395546578,0.03384237768402667,0.009264201757249202,-0.034095058453195284,0.0,0.0,0.0645094003688297,0.05753541113976703,-0.6225617288686313,-0.5725379122533609,-0.5238808919053852
0.0,0.006200619146144215,0.012036371927566283,0.0,0.012487017608539486,0.033850662675553936,0.009266469737170185,-0.03410340530379318,0.0,0.0,0.056968188405199974,0.06084357537154011,-0.6227141389237708,-0.5726780759202387,-0.5240091437909725
0.0030979387777210162,0.034077326554931175,0.012027167758131807,0.016264178583035336,0.012477468832006828,0.03382477719805207,0.009259383701774003,-0.034077326554931175,0.0,0.0,0.058473594429484174,0.06040980616555981,-0.622237951707358,-0.5722401510975513,-0.523608435922049
0.0015492074999128855,0.0,0.012029016601364349,0.0,0.012479386896531514,0.03382997681875018,0.009260807075026859,-0.03408256499808349,0.0,0.0,0.06254925280898274,0.06545401687131941,-0.6223336035224136,-0.5723281171384366,-0.523688926186484
0.0,0.0,0.012036619589761963,0.0,0.012487274543288348,0.0338513591918708,0.009266660405442578,-0.03410410702058032,0.0,0.0,0.057356907261885075,0.06045728062739237,-0.622726951983375,-0.5726898594302992,-0.5240199258817794
0.0023249280270647146,0.0,0.012034797506084594,0.0,0.012485384240205288,0.03384623482879027,0.009265257633630895,-0.03409894439694915,0.0,0.0,0.05909192068789483,0.06122310471270416,-0.6226326846015571,-0.572603166581258,-0.5239406006072332
0.00387020900322464,0.002322125401934784,0.012020289949062813,0.004644250803869568,0.012470333515528611,0.03380543429338425,0.009254088666859877,-0.03405783922837683,0.0,0.0,0.0640519590033678,0.07411450241175185,-0.6218821211482946,-0.5719129120850082,-0.5233090072517578
0.04325154931652029,0.035528058367141666,0.011994003496082614,0.05406443664565037,0.012443062889196598,0.033731507211525666,0.009233851453976757,-0.03398336017726595,0.0,0.0,0.06082249122635666,0.06487732397478045,-0.6205221643414235,-0.5706622299520482,-0.5221646140905669
0.007750326681492422,0.012400522690387876,0.012035677379939332,0.005425228677044695,0.012486297056823413,0.03384870935460527,0.00926593502416822,-0.03410143739856666,0.0,0.0,0.056383626607857375,0.060646306282678204,-0.6226782057846105,-0.572645030065472,-0.5239789063315861
0.026344252248414267,0.028668745093862583,0.012032544824465748,0.023244928454483175,0.012483047217453727,0.03383989946743272,0.009263523356377406,-0.034092561733241995,0.0,0.0,0.04648985690896635,0.058306028873328634,-0.6225161397902974,-0.5724959863293594,-0.5238425290476778
0.04720943048823586,0.012382801439537275,0.012018477519632465,0.0,0.012468453228150723,0.03380033708156335,0.009252693327585871,-0.03405270395872751,0.0,0.0,0.05959223192777314,0.06326837610513578,-0.621788353238922,-0.5718266785750138,-0.5232301022794211
0.005424896818810114,0.0,0.012034941164217368,0.0,0.012485533276945291,0.03384663884779386,0.009265368232052732,-0.03409935143252072,0.0,0.0,0.05928637237699625,0.06064259658169877,-0.6226401169034987,-0.5726100016860188,-0.5239468548319786
0.0,0.0007753191359909804,0.012040126011157835,0.0,0.012490912246242089,0.033861220526215104,0.009269359902263229,-0.03411404198360314,0.0,0.0,0.05756744584733029,0.055241488439357354,-0.6229083603174956,-0.5728566913187153,-0.5241725795954133
0.0007745473445686534,0.0,0.012028140667900094,0.0,0.012478478167833373,0.033827513374748694,0.009260132718087148,-0.034080083161020756,0.0,0.0,0.06351288225462957,0.06564288745219338,-0.6222882861995335,-0.5722864411339094,-0.5236507920088942
0.0,0.0,0.012018170916514902,0.0,0.012468135145712687,0.03379947480190214,0.009252457282328437,-0.0340518352409404,0.0,0.0,0.0681036704818808,0.07313405523338336,-0.6217724908098201,-0.5718120907171033,-0.5232167541677074
0.0,0.0,0.012005677312950613,0.0,0.012455173777566183,0.033764338237295966,0.009242838802604363,-0.03401643633264628,0.0,0.0,0.07808318339993804,0.0771168073677606,-0.6211261213197103,-0.5712176580347663,-0.5226728392283897
0.0,0.0,0.011987369665433999,0.0,0.012436180685770199,0.033712850463056575,0.009228744251298339,-0.03435052508605085,0.0,0.0,0.08915698084132298,0.08413948841302342,-0.6201789562580428,-0.5703465991793626,-0.5218758071361829
0.0,0.0,0.011991582363282823,0.0,0.012440551108397074,0.033724698104081026,0.00923198749081959,-0.03436259682381941,0.0,0.0,0.08609954035631155,0.0832038159048661,-0.6203969045342561,-0.5705470349679055,-0.5220592089291896
0.0,0.00928417167008039,0.01201468655808357,0.01083153361509379,0.012464520331768056,0.0337896755166516,0.009249774771173771,-0.03442880327654812,0.0,0.0,0.07040496849810962,0.07330627214500975,-0.6215922239259678,-0.5716463085616265,-0.5230650609756682
0.02399033834258748,0.021668692696530625,0.012017806532468388,0.04024185786498545,0.012467757119008918,0.03379845002121929,0.009252176753132425,-0.03443774374984332,0.0,0.0,0.05726725926940237,0.06384525526656346,-0.6217536390246535,-0.5717947537026017,-0.5232008905359274
0.05177593160672713,0.0007727750986078677,0.012000619014299538,0.0007727750986078677,0.012449926094567907,0.03375011245876568,0.009238944558420666,-0.03438849188805011,0.0,0.0,0.06723143357888448,0.07515237833961512,-0.6208644250122285,-0.5709769894382524,-0.5224526238045776
0.0,0.0,0.01201856570330398,0.0,0.012468544713447589,0.0338005850861727,0.009252761217754795,-0.034439919199300575,0.0,0.0,0.06926680378286294,0.07139511339630288,-0.6217929155122884,-0.5718308742625211,-0.5232339413972621
0.0,0.001549348141261408,0.012030108628814713,0.00387337035315352,0.012480519809844907,0.03383304799776303,0.00926164779674781,-0.03447299614306633,0.0,0.0,0.06197392565045632,0.06429794786234844,-0.6223901006909563,-0.572380074670398,-0.5237364681179485
0.004647257145872759,0.01626540001055466,0.01202807098934046,0.00851997143410006,0.012478405880485799,0.03382731741325531,0.00926007907449188,-0.034467157165222966,0.0,0.0,0.06331887861251635,0.06293160718369362,-0.6222846813072516,-0.5722831259004069,-0.52364775851985
0.012392988227810197,0.0,0.012028364594576948,0.0023236852927144116,0.012478710478397863,0.03382814313813984,0.009260305113040287,-0.03446799850859711,0.0,0.0,0.06235222202117005,0.06506318819600353,-0.6222998712775452,-0.5722970953326347,-0.5236605407626646
0.0,0.0023234546059169737,0.012027170463463136,0.010842788160945875,0.012477471638626642,0.03382478480642931,0.009259385784533744,-0.03446457665443511,0.0,0.0,0.06002257731952182,0.06892915330887021,-0.6222380916704696,-0.5722402798144063,-0.5236085536999276
0.010842033799451414,0.008518740842426112,0.012026333701354508,0.0015488619713502022,0.012476603547872427,0.03382243152654985,0.009258741584536977,-0.034462178862542,0.0,0.0,0.06272890983968318,0.06698828026089625,-0.6221948009181487,-0.5722004675422984,-0.523572124865829
0.0015494692030934647,0.004648407609280394,0.01203104862864539,0.004648407609280394,0.012481495003575071,0.03383569161972609,0.009262371476610506,-0.03447568976882959,0.0,0.0,0.05984824796948507,0.06488402287953883,-0.6224387325535036,-0.5724247988861033,-0.5237773914550969
0.003095900169366524,0.02399322631259056,0.012019253242567801,0.006191800338733048,0.012469257994405137,0.03380251869705112,0.009253290535211888,-0.034441889384202576,0.0,0.0,0.06520739731728241,0.0700447413319176,-0.6218284860665405,-0.5718635866666487,-0.5232638737442455
0.019291509272109375,0.00154332074176875,0.011983308126903694,0.07022109375047812,0.012431967081915908,0.03370142793710271,0.009225617385154296,-0.03433888650435469,0.0,0.0,0.07022109375047812,0.0738864805121789,-0.6199688283653667,-0.5701533553942081,-0.5216989861355901
0.010054680613022794,0.0,0.012010897385352343,0.0,0.012460589291176974,0.0337790189825468,0.009246857591922904,-0.034417945175347256,0.0,0.0,0.07328315292953151,0.07541010459767096,-0.6213961871593442,-0.5714660236583261,-0.5229000975489383
0.0,0.0,0.012014411257291486,0.0,0.012464234723624748,0.03378890127053299,0.009249562824710683,-0.03442801438565473,0.0,0.0,0.07175726593863992,0.07369142405019356,-0.6215779809550195,-0.5716332100358532,-0.5230530756254969
