Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Temperature_Firenze,Hydrometry_Nave_di_Rosano
0.14737564647531323,0.14737564647531323,0.14711779852701973,0.18406686090490437,0.13616200378780133,0.18824225879272283,0.9149401247787479,0.09972918591916034
0.1473593631715913,0.1473593631715913,0.14710154371251263,0.18404652364652457,0.13614695946184863,0.18822146020118796,0.9148390344812972,0.10082002519690862
0.1475143625851892,0.1475143625851892,0.14725627193964427,0.18424011231728132,0.1362901651491259,0.18841944026387158,0.9158013046135044,0.08989590053167314
0.14715968381585948,0.14715968381585948,0.14690221371512752,0.18379713134137718,0.13596247347761886,0.1879664106468267,0.913599381533077,0.11333760793083489
0.14605896912318078,0.14605896912318078,0.14580342482926936,0.18242237843559628,0.13494551089432724,0.1865604726578057,0.9067659048878435,0.16600447311864425
0.14655626238379366,0.14655626238379366,0.1462998480272225,0.1830434797614894,0.13540496568522825,0.18719566313125915,0.9098532098042157,0.14465261310394031
0.1469975176032549,0.1469975176032549,0.14674033122799726,0.18359459159744493,0.13581264630479206,0.18775927646359747,0.9125926183510733,0.12255550946781134
0.14700739721210687,0.14700739721210687,0.14675019355151794,0.1836069308721612,0.1358217741856197,0.18777189564411176,0.9126539531154796,0.12201413313266796
0.14744677022403674,0.14744677022403674,0.14718879783786545,0.18415569189887407,0.13622771581264878,0.18833310484112856,0.9153816765078711,0.09481601242564057
0.14747724814201527,0.14747724814201527,0.14721922243177854,0.1841937577179113,0.13625587470105735,0.18837203415041942,0.9155708900634699,0.09263013199344547
0.14740769202872242,0.14740769202872242,0.14714978801363368,0.18410688464398925,0.13619161103207164,0.1882831904357879,0.9151390705566701,0.09754643202209894
0.1474234539337821,0.1474234539337821,0.14716552234171587,0.18412657069426688,0.13620617363198392,0.1883033230471268,0.9152369238976185,0.09645452496951828
0.1474234539337821,0.1474234539337821,0.14716552234171587,0.18412657069426688,0.13620617363198392,0.1883033230471268,0.9152369238976185,0.09645452496951828
0.14744677022403674,0.14744677022403674,0.14718879783786545,0.18415569189887407,0.13622771581264878,0.18833310484112856,0.9153816765078711,0.09481601242564057
0.14747724814201527,0.14747724814201527,0.14721922243177854,0.1841937577179113,0.13625587470105735,0.18837203415041942,0.9155708900634699,0.09263013199344547
0.14756448348930676,0.14756448348930676,0.14730630515239218,0.18430271151672353,0.13633647241155034,0.18848345947212933,0.9161124661070353,0.08606457258408207
0.1476388948188659,0.1476388948188659,0.1473805862921329,0.18439564858044666,0.13640522186900556,0.18857850473293727,0.9165744278543123,0.08003625581702456
0.14761245253590183,0.14761245253590183,0.14735419027250046,0.18436262312382096,0.13638079154880528,0.18854473012232933,0.9164102684002017,0.08222942251409607
0.14749222510123514,0.14749222510123514,0.14723417318735962,0.1842124633991784,0.136269712080752,0.18839116415392285,0.9156638702896142,0.09153668733364363
0.14724930179045234,0.14724930179045234,0.1469916748944056,0.18390906095565523,0.13604527252405432,0.18808087928780814,0.9141557494460764,0.10790145262904562
0.14715968381585948,0.14715968381585948,0.14690221371512752,0.18379713134137718,0.13596247347761886,0.1879664106468267,0.913599381533077,0.11333760793083489
0.14728394440375311,0.14728394440375311,0.1470262568971036,0.18395232832876823,0.13607727922092924,0.18812512814393997,0.914370818337675,0.10572424953690704
0.14733461304869566,0.14733461304869566,0.14707683689235096,0.18401561163672267,0.13612409254721206,0.18818984697912114,0.9146853803255939,0.10245560140901322
0.1475143625851892,0.1475143625851892,0.14725627193964427,0.18424011231728132,0.1362901651491259,0.18841944026387158,0.9158013046135044,0.08989590053167314
0.1474996480099027,0.1474996480099027,0.14724158310893048,0.18422173434407263,0.1362765701888742,0.18840064540220106,0.9157099533239889,0.09098984056320004
0.14744677022403674,0.14744677022403674,0.14718879783786545,0.18415569189887407,0.13622771581264878,0.18833310484112856,0.9153816765078711,0.09481601242564057
0.1474847584718909,0.1474847584718909,0.14722671962160563,0.18420313784873774,0.1362628135786089,0.18838162706141848,0.9156175158277524,0.0920834513029652
0.14746969413186603,0.14746969413186603,0.14721168163810072,0.18418432303200039,0.13624889546681374,0.18836238544680084,0.9155239931225315,0.09317672892773747
0.14750702717786074,0.14750702717786074,0.14724894936632046,0.1842309506584001,0.13628338788446698,0.18841007078066524,0.9157557648065084,0.09044291146972394
0.14761912922045534,0.14761912922045534,0.14736085527554854,0.1843709620617419,0.1363869602121442,0.18855325822186042,0.9164517187126826,0.08168124156657425
0.14767723437202676,0.14767723437202676,0.14741885876653713,0.18444353329795318,0.13644064420985738,0.18862747567393537,0.9168124481540829,0.07674433489967152
0.14759896704758124,0.14759896704758124,0.14734072837834605,0.18434578023585194,0.13636833215571215,0.18852750516798236,0.9163265475503743,0.08332556005071169
0.14752165421208083,0.14752165421208083,0.1472635508091294,0.1842492192959778,0.13629690196455085,0.18842875382652036,0.9158465726220093,0.08934880822787167
0.14759215828035366,0.14759215828035366,0.14733393152371532,0.18433727633144043,0.1363620414597172,0.18851880835983822,0.9162842772398734,0.08387351567266794
0.1475714681080474,0.1475714681080474,0.14731327755086673,0.18431143505332506,0.13634292557871983,0.18849238089463016,0.9161558281420452,0.08551692415743839
0.14761245253590183,0.14761245253590183,0.14735419027250046,0.18436262312382096,0.13638079154880528,0.18854473012232933,0.9164102684002017,0.08222942251409607
0.14770190987427276,0.14770190987427276,0.14744349109660523,0.1844743521092582,0.13646344218164339,0.18865899358337784,0.9169656390485346,0.07454831908538243
0.14770796806983322,0.14770796806983322,0.14744953869276659,0.18448191857675963,0.13646903941610222,0.18866673168966458,0.917003249646585,0.07399914436586484
0.14739175615208966,0.14739175615208966,0.14713388001835845,0.1840869813094987,0.13617688769788225,0.18826283561133123,0.9150401371622895,0.09863798693415796
0.14689639401384832,0.14689639401384832,0.14663938456409145,0.18346829188571728,0.13571921709248239,0.18763011175190739,0.911964821074369,0.12796318227217732
0.14707536515206698,0.14707536515206698,0.14681804257499298,0.18369182037493756,0.13588457052354685,0.18785871079199798,0.9130759128961852,0.11822147433761389
0.14715048606105005,0.14715048606105005,0.14689303205267976,0.18378564367773914,0.13595397556934732,0.18795466239545303,0.9135422798671349,0.11388067229420791
0.1473593631715913,0.1473593631715913,0.14710154371251263,0.18404652364652457,0.13614695946184863,0.18822146020118796,0.9148390344812972,0.10082002519690862
0.1475714681080474,0.1475714681080474,0.14731327755086673,0.18431143505332506,0.13634292557871983,0.18849238089463016,0.9161558281420452,0.08551692415743839
0.1476388948188659,0.1476388948188659,0.1473805862921329,0.18439564858044666,0.13640522186900556,0.18857850473293727,0.9165744278543123,0.08003625581702456
0.14756448348930676,0.14756448348930676,0.14730630515239218,0.18430271151672353,0.13633647241155034,0.18848345947212933,0.9161124661070353,0.08606457258408207
0.14746209646181316,0.14746209646181316,0.14720409726090647,0.1841748338164463,0.13624187589469813,0.18835268097658123,0.9154768251313982,0.09372324162886854
0.14746969413186603,0.14746969413186603,0.14721168163810072,0.18418432303200039,0.13624889546681374,0.18836238544680084,0.9155239931225315,0.09317672892773747
0.1474847584718909,0.1474847584718909,0.14722671962160563,0.18420313784873774,0.1362628135786089,0.18838162706141848,0.9156175158277524,0.0920834513029652
0.14754326621375802,0.14754326621375802,0.14728512499851923,0.18427621190569135,0.13631686953398725,0.18845635874029035,0.9159807446374282,0.08770704791565488
0.14760573180553968,0.14760573180553968,0.14734748130070616,0.18435422917427544,0.1363745821910524,0.18853614576328245,0.9163685446417434,0.08277752883672108
0.14768346962217402,0.14768346962217402,0.14742508310751115,0.18445132090024036,0.13644640502702407,0.1886354399312596,0.9168511579455865,0.07619543438153877
0.14759896704758124,0.14759896704758124,0.14734072837834605,0.18434578023585194,0.13636833215571215,0.18852750516798236,0.9163265475503743,0.08332556005071169
0.14752890203884136,0.14752890203884136,0.14727078595511595,0.1842582715698921,0.13630359831254607,0.1884380114434562,0.9158915687097569,0.08880163503750779
0.14752165421208083,0.14752165421208083,0.1472635508091294,0.1842492192959778,0.13629690196455085,0.18842875382652036,0.9158465726220093,0.08934880822787167
0.14746969413186603,0.14746969413186603,0.14721168163810072,0.18418432303200039,0.13624889546681374,0.18836238544680084,0.9155239931225315,0.09317672892773747
0.14693735052252013,0.14693735052252013,0.14668026941538986,0.18351944508616216,0.13575705726772358,0.18768242531855855,0.9122190880041563,0.12580145464881085
0.14713196216337832,0.14713196216337832,0.14687454056435872,0.183762507998421,0.13593686113365008,0.18793100190321593,0.9134272794742444,0.11496649437602172
0.14749222510123514,0.14749222510123514,0.14723417318735962,0.1842124633991784,0.136269712080752,0.18839116415392285,0.9156638702896142,0.09153668733364363
0.14733461304869566,0.14733461304869566,0.14707683689235096,0.18401561163672267,0.13612409254721206,0.18818984697912114,0.9146853803255939,0.10245560140901322
0.14739175615208966,0.14739175615208966,0.14713388001835845,0.1840869813094987,0.13617688769788225,0.18826283561133123,0.9150401371622895,0.09863798693415796
0.1474544551523387,0.1474544551523387,0.14719646932064204,0.18416529009683044,0.1362348160036341,0.1883429207659222,0.9154293862172272,0.09426966962024226
0.14739175615208966,0.14739175615208966,0.14713388001835845,0.1840869813094987,0.13617688769788225,0.18826283561133123,0.9150401371622895,0.09863798693415796
0.1474234539337821,0.1474234539337821,0.14716552234171587,0.18412657069426688,0.13620617363198392,0.1883033230471268,0.9152369238976185,0.09645452496951828
0.14759215828035366,0.14759215828035366,0.14733393152371532,0.18433727633144043,0.1363620414597172,0.18851880835983822,0.9162842772398734,0.08387351567266794
0.14769580739006277,0.14769580739006277,0.14743739928928162,0.18446673032683267,0.13645780402840715,0.18865119890739568,0.9169277534968977,0.07509742598661263
0.14759215828035366,0.14759215828035366,0.14733393152371532,0.18433727633144043,0.1363620414597172,0.18851880835983822,0.9162842772398734,0.08387351567266794
0.14740769202872242,0.14740769202872242,0.14714978801363368,0.18410688464398925,0.13619161103207164,0.1882831904357879,0.9151390705566701,0.09754643202209894
0.1473593631715913,0.1473593631715913,0.14710154371251263,0.18404652364652457,0.13614695946184863,0.18822146020118796,0.9148390344812972,0.10082002519690862
0.14729249721283288,0.14729249721283288,0.14703479474221665,0.18396301047847807,0.1360851812566466,0.18813605260899716,0.9144239160400011,0.10517970985672233
0.1474996480099027,0.1474996480099027,0.14724158310893048,0.18422173434407263,0.1362765701888742,0.18840064540220106,0.9157099533239889,0.09098984056320004
0.14746969413186603,0.14746969413186603,0.14721168163810072,0.18418432303200039,0.13624889546681374,0.18836238544680084,0.9155239931225315,0.09317672892773747
0.14761912922045534,0.14761912922045534,0.14736085527554854,0.1843709620617419,0.1363869602121442,0.18855325822186042,0.9164517187126826,0.08168124156657425
0.1473593631715913,0.1473593631715913,0.14710154371251263,0.18404652364652457,0.13614695946184863,0.18822146020118796,0.9148390344812972,0.10082002519690862
0.14747724814201527,0.14747724814201527,0.14721922243177854,0.1841937577179113,0.13625587470105735,0.18837203415041942,0.9155708900634699,0.09263013199344547
0.14746209646181316,0.14746209646181316,0.14720409726090647,0.1841748338164463,0.13624187589469813,0.18835268097658123,0.9154768251313982,0.09372324162886854
0.14737564647531323,0.14737564647531323,0.14711779852701973,0.18406686090490437,0.13616200378780133,0.18824225879272283,0.9149401247787479,0.09972918591916034
0.14737564647531323,0.14737564647531323,0.14711779852701973,0.18406686090490437,0.13616200378780133,0.18824225879272283,0.9149401247787479,0.09972918591916034
0.14759896704758124,0.14759896704758124,0.14734072837834605,0.18434578023585194,0.13636833215571215,0.18852750516798236,0.9163265475503743,0.08332556005071169
0.14765185132671657,0.14765185132671657,0.14739352013131987,0.1844118307909095,0.1364171925311416,0.18859505402287902,0.9166548646781234,0.0789392344097005
0.14723172198250023,0.14723172198250023,0.1469741258440279,0.18388710441030703,0.13602903034338057,0.18805842467717745,0.9140466101678715,0.1089894742647821
0.14719604630409755,0.14719604630409755,0.14693851258367527,0.18384254677618442,0.13599606918613394,0.18801285629157852,0.9138251277830273,0.11116433909651009
0.14731789644691357,0.14731789644691357,0.14706014953788057,0.18399473320471157,0.13610864789234806,0.18816849493789817,0.9145816000193752,0.10354552492241634
0.14732627638491694,0.14732627638491694,0.1470685148143719,0.18400519944468913,0.1361163902105495,0.18817919859549714,0.9146336245003923,0.10300060954191584
0.14723172198250023,0.14723172198250023,0.1469741258440279,0.18388710441030703,0.13602903034338057,0.18805842467717745,0.9140466101678715,0.1089894742647821
0.14669267548185713,0.14669267548185713,0.1464360224573765,0.1832138547952713,0.13553099926824863,0.18736990297564676,0.9107000920398404,0.13820601547234437
0.14582814079081244,0.14582814079081244,0.14557300035339515,0.18213408218337884,0.13473224602310896,0.18626563665390966,0.9053328723056594,0.17501059736080424
0.14611160990304206,0.14611160990304206,0.14585597350899462,0.18248812486885296,0.13499414629806109,0.18662771049216087,0.9070927103190433,0.16387924580141386
0.14660239577726114,0.14660239577726114,0.14634590070585593,0.18310109870411354,0.1354475888420815,0.1872545891098709,0.9101396159627982,0.14250575109069438
0.14674774944342275,0.14674774944342275,0.14649100006171936,0.1832826401846177,0.13558188271570182,0.18744024870218792,0.9110420031932233,0.13551469085623385
0.1459653108985353,0.1459653108985353,0.14570993046874686,0.18230540269489062,0.1348589790157982,0.18644084342337353,0.9061844542221931,0.16971804544024804
0.14581420669809522,0.14581420669809522,0.14555909063972092,0.182116679004717,0.1347193721594095,0.186247838699159,0.9052463664219922,0.1755390270996376
0.14626567532863136,0.14626567532863136,0.14600976938222002,0.18268054702231204,0.13513648906339834,0.18682449757610864,0.9080491820501877,0.15748996422926867
0.14655626238379366,0.14655626238379366,0.1462998480272225,0.1830434797614894,0.13540496568522825,0.18719566313125915,0.9098532098042157,0.14465261310394031
0.14686523417114425,0.14686523417114425,0.1466082792385461,0.18342937436732126,0.13569042816621288,0.18759031142319282,0.9117713739814906,0.12958328369724156
0.14715968381585948,0.14715968381585948,0.14690221371512752,0.18379713134137718,0.13596247347761886,0.1879664106468267,0.913599381533077,0.11333760793083489
0.14720502967214963,0.14720502967214963,0.14694748023445603,0.18385376667850373,0.13600436902008878,0.18802433070769906,0.9138808984892673,0.1106207713548075
0.14720502967214963,0.14720502967214963,0.14694748023445603,0.18385376667850373,0.13600436902008878,0.18802433070769906,0.9138808984892673,0.1106207713548075
0.14713196216337832,0.14713196216337832,0.14687454056435872,0.183762507998421,0.13593686113365008,0.18793100190321593,0.9134272794742444,0.11496649437602172
0.14746969413186603,0.14746969413186603,0.14721168163810072,0.18418432303200039,0.13624889546681374,0.18836238544680084,0.9155239931225315,0.09317672892773747
0.1475574549546505,0.1475574549546505,0.14729928891483715,0.18429393313072912,0.13632997866997648,0.18847448195602445,0.9160688314324523,0.086612143006828
0.1474234539337821,0.1474234539337821,0.14716552234171587,0.18412657069426688,0.13620617363198392,0.1883033230471268,0.9152369238976185,0.09645452496951828
0.14718702001029738,0.14718702001029738,0.14692950208224917,0.1838312732611557,0.13598772969260156,0.18800132704659056,0.91376909058439,0.11170780708782488
0.14685476342436923,0.14685476342436923,0.14659782681135536,0.1834162967826843,0.13568075412646385,0.18757693718483448,0.9117063693040558,0.1301230876297764
0.14686523417114425,0.14686523417114425,0.1466082792385461,0.18342937436732126,0.13569042816621288,0.18759031142319282,0.9117713739814906,0.12958328369724156
0.14685476342436923,0.14685476342436923,0.14659782681135536,0.1834162967826843,0.13568075412646385,0.18757693718483448,0.9117063693040558,0.1301230876297764
0.14668153579068235,0.14668153579068235,0.14642490225616892,0.18319994172323376,0.13552070718330644,0.1873556742975772,0.9106309344098167,0.1387439151710426
0.14680177994118607,0.14680177994118607,0.14654493602790078,0.1833501223253531,0.13563180209530798,0.18750926161704806,0.9113774362959625,0.13282036311824771
0.14708490464533752,0.14708490464533752,0.14682756537799732,0.18370373485757377,0.13589338416779476,0.18787089554439046,0.9131351361489546,0.11767923934362802
0.14701723439708483,0.14701723439708483,0.1467600135253893,0.18361921716099072,0.1358308628705569,0.18778446063680018,0.9127150245032324,0.12147264787155958
0.14715048606105005,0.14715048606105005,0.14689303205267976,0.18378564367773914,0.13595397556934732,0.18795466239545303,0.9135422798671349,0.11388067229420791
0.1471132672463159,0.1471132672463159,0.14685587835586195,0.18373915872205915,0.13591958869123,0.1879071229686705,0.9133112173557132,0.1160519045278253
0.14737564647531323,0.14737564647531323,0.14711779852701973,0.18406686090490437,0.13616200378780133,0.18824225879272283,0.9149401247787479,0.09972918591916034
0.14749222510123514,0.14749222510123514,0.14723417318735962,0.1842124633991784,0.136269712080752,0.18839116415392285,0.9156638702896142,0.09153668733364363
0.14759896704758124,0.14759896704758124,0.14734072837834605,0.18434578023585194,0.13636833215571215,0.18852750516798236,0.9163265475503743,0.08332556005071169
0.14750702717786074,0.14750702717786074,0.14724894936632046,0.1842309506584001,0.13628338788446698,0.18841007078066524,0.9157557648065084,0.09044291146972394
0.14744677022403674,0.14744677022403674,0.14718879783786545,0.18415569189887407,0.13622771581264878,0.18833310484112856,0.9153816765078711,0.09481601242564057
0.1474544551523387,0.1474544551523387,0.14719646932064204,0.18416529009683044,0.1362348160036341,0.1883429207659222,0.9154293862172272,0.09426966962024226
0.14744677022403674,0.14744677022403674,0.14718879783786545,0.18415569189887407,0.13622771581264878,0.18833310484112856,0.9153816765078711,0.09481601242564057
0.14757840879197306,0.14757840879197306,0.14732020609139457,0.1843201037169292,0.1363493381540237,0.188501246199387,0.9161989174201512,0.08496919820857793
0.1476709549002926,0.1476709549002926,0.14741259028134615,0.18443569046450078,0.13643484253587324,0.18861945493257457,0.9167734638253325,0.07729316564839471
0.14768346962217402,0.14768346962217402,0.14742508310751115,0.18445132090024036,0.13644640502702407,0.1886354399312596,0.9168511579455865,0.07619543438153877
0.14768346962217402,0.14768346962217402,0.14742508310751115,0.18445132090024036,0.13644640502702407,0.1886354399312596,0.9168511579455865,0.07619543438153877
0.14765185132671657,0.14765185132671657,0.14739352013131987,0.1844118307909095,0.1364171925311416,0.18859505402287902,0.9166548646781234,0.0789392344097005
0.14762576184110282,0.14762576184110282,0.14736747629178468,0.18437924596543528,0.13639308816434884,0.18856173003876,0.916492895466834,0.08113298647822875
0.14764539514036282,0.14764539514036282,0.14738707524068861,0.18440376724727814,0.13641122758854912,0.18858680756471932,0.9166147832665104,0.07948778121397115
0.14763235037986203,0.14763235037986203,0.14737405330325806,0.18438747481244197,0.1363991753888051,0.18857014555005944,0.916533798551018,0.0805846577334662
0.14763235037986203,0.14763235037986203,0.14737405330325806,0.18438747481244197,0.1363991753888051,0.18857014555005944,0.916533798551018,0.0805846577334662
0.1476709549002926,0.1476709549002926,0.14741259028134615,0.18443569046450078,0.13643484253587324,0.18861945493257457,0.9167734638253325,0.07729316564839471
0.14763235037986203,0.14763235037986203,0.14737405330325806,0.18438747481244197,0.1363991753888051,0.18857014555005944,0.916533798551018,0.0805846577334662
0.14744677022403674,0.14744677022403674,0.14718879783786545,0.18415569189887407,0.13622771581264878,0.18833310484112856,0.9153816765078711,0.09481601242564057
0.14759896704758124,0.14759896704758124,0.14734072837834605,0.18434578023585194,0.13636833215571215,0.18852750516798236,0.9163265475503743,0.08332556005071169
0.14755038252309188,0.14755038252309188,0.1472922288571816,0.1842850999190887,0.13632344437156488,0.18846544837060114,0.9160249242363349,0.08715963494434525
0.1473593631715913,0.1473593631715913,0.14710154371251263,0.18404652364652457,0.13614695946184863,0.18822146020118796,0.9148390344812972,0.10082002519690862
0.14747724814201527,0.14747724814201527,0.14721922243177854,0.1841937577179113,0.13625587470105735,0.18837203415041942,0.9155708900634699,0.09263013199344547
0.14759215828035366,0.14759215828035366,0.14733393152371532,0.18433727633144043,0.1363620414597172,0.18851880835983822,0.9162842772398734,0.08387351567266794
0.1475361060458897,0.1475361060458897,0.14727797735805717,0.18426726911456817,0.1363102541750204,0.18844721308966828,0.9159362927551834,0.08825438144013198
0.14760573180553968,0.14760573180553968,0.14734748130070616,0.18435422917427544,0.1363745821910524,0.18853614576328245,0.9163685446417434,0.08277752883672108
0.14759215828035366,0.14759215828035366,0.14733393152371532,0.18433727633144043,0.1363620414597172,0.18851880835983822,0.9162842772398734,0.08387351567266794
0.14761245253590183,0.14761245253590183,0.14735419027250046,0.18436262312382096,0.13638079154880528,0.18854473012232933,0.9164102684002017,0.08222942251409607
0.1476709549002926,0.1476709549002926,0.14741259028134615,0.18443569046450078,0.13643484253587324,0.18861945493257457,0.9167734638253325,0.07729316564839471
0.14770190987427276,0.14770190987427276,0.14744349109660523,0.1844743521092582,0.13646344218164339,0.18865899358337784,0.9169656390485346,0.07454831908538243
0.14773759414539483,0.14773759414539483,0.14747911293464344,0.18451892047537707,0.1364964112777993,0.1887045729444191,0.9171871747788529,0.07125227060385843
0.14768966063379407,0.14768966063379407,0.14743126328735756,0.18445905325020442,0.136452124971722,0.18864334768290952,0.916889593094674,0.07564646458131036
0.1476646312240283,0.1476646312240283,0.1474062776689651,0.18442779242118637,0.13642900002083055,0.18861137772896364,0.9167342050652272,0.0778419261407091
0.14768966063379407,0.14768966063379407,0.14743126328735756,0.18445905325020442,0.136452124971722,0.18864334768290952,0.916889593094674,0.07564646458131036
0.14755038252309188,0.14755038252309188,0.1472922288571816,0.1842850999190887,0.13632344437156488,0.18846544837060114,0.9160249242363349,0.08715963494434525
0.14746969413186603,0.14746969413186603,0.14721168163810072,0.18418432303200039,0.13624889546681374,0.18836238544680084,0.9155239931225315,0.09317672892773747
0.14746969413186603,0.14746969413186603,0.14721168163810072,0.18418432303200039,0.13624889546681374,0.18836238544680084,0.9155239931225315,0.09317672892773747
0.14759896704758124,0.14759896704758124,0.14734072837834605,0.18434578023585194,0.13636833215571215,0.18852750516798236,0.9163265475503743,0.08332556005071169
0.14765185132671657,0.14765185132671657,0.14739352013131987,0.1844118307909095,0.1364171925311416,0.18859505402287902,0.9166548646781234,0.0789392344097005
0.14761912922045534,0.14761912922045534,0.14736085527554854,0.1843709620617419,0.1363869602121442,0.18855325822186042,0.9164517187126826,0.08168124156657425
0.14767723437202676,0.14767723437202676,0.14741885876653713,0.18444353329795318,0.13644064420985738,0.18862747567393537,0.9168124481540829,0.07674433489967152
0.14768966063379407,0.14768966063379407,0.14743126328735756,0.18445905325020442,0.136452124971722,0.18864334768290952,0.916889593094674,0.07564646458131036
0.14767723437202676,0.14767723437202676,0.14741885876653713,0.18444353329795318,0.13644064420985738,0.18862747567393537,0.9168124481540829,0.07674433489967152
0.14770796806983322,0.14770796806983322,0.14744953869276659,0.18448191857675963,0.13646903941610222,0.18866673168966458,0.917003249646585,0.07399914436586484
0.147760496161066,0.147760496161066,0.14750197488102304,0.18454752426598842,0.13651757070555517,0.18873382558733506,0.9173293554822257,0.06905360077759197
0.14777168054229678,0.14777168054229678,0.14751313969409705,0.18456149315429218,0.13652790408013862,0.1887481113478147,0.9173987905578544,0.06795388638453223
0.147760496161066,0.147760496161066,0.14750197488102304,0.18454752426598842,0.13651757070555517,0.18873382558733506,0.9173293554822257,0.06905360077759197
0.14775483729062897,0.14775483729062897,0.14749632591132716,0.18454045654114698,0.1365123424120324,0.18872659753725513,0.9172942239815497,0.06960336384084835
0.14776611058338845,0.14776611058338845,0.14750757948037058,0.18455453647673967,0.13652275793296906,0.1887409968640356,0.9173642110393216,0.06850377479498798
0.1477772060226095,0.1477772060226095,0.14751865550704749,0.18456839427968483,0.13653300913303754,0.18875516901928113,0.9174330939435744,0.06740393603800324
0.14773759414539483,0.14773759414539483,0.14747911293464344,0.18451892047537707,0.1364964112777993,0.1887045729444191,0.9171871747788529,0.07125227060385843
0.1477988628584148,0.1477988628584148,0.1475402744521238,0.1845954428856055,0.13655301812522502,0.18878283119948386,0.9175675442990293,0.06520352513649773
0.14780416572216887,0.14780416572216887,0.14754556803800484,0.18460206597095485,0.1365579175002021,0.18878960452380858,0.9176004656326479,0.06465327249602255
0.1477772060226095,0.1477772060226095,0.14751865550704749,0.18456839427968483,0.13653300913303754,0.18875516901928113,0.9174330939435744,0.06740393603800324
0.14777168054229678,0.14777168054229678,0.14751313969409705,0.18456149315429218,0.13652790408013862,0.1887481113478147,0.9173987905578544,0.06795388638453223
0.1477772060226095,0.1477772060226095,0.14751865550704749,0.18456839427968483,0.13653300913303754,0.18875516901928113,0.9174330939435744,0.06740393603800324
0.14778812348731343,0.14778812348731343,0.14752955387059094,0.18458202979888463,0.13654309590046435,0.18876911384846637,0.9175008719432466,0.06630385150524001
0.1477935154419332,0.1477935154419332,0.1475349363914646,0.1845887641555083,0.13654807758748605,0.1887760009681582,0.9175343463723712,0.06575371830395671
0.14781463773373127,0.14781463773373127,0.1475560217277701,0.18461514513526558,0.1365675927085023,0.1888029803776742,0.9176654781621582,0.06355259077000756
0.14781980685295532,0.14781980685295532,0.14756118180312008,0.18462160117852625,0.1365723685154161,0.1888095828707046,0.9176975691805928,0.06300216267212642
0.1477988628584148,0.1477988628584148,0.1475402744521238,0.1845954428856055,0.13655301812522502,0.18878283119948386,0.9175675442990293,0.06520352513649773
0.14780416572216887,0.14780416572216887,0.14754556803800484,0.18460206597095485,0.1365579175002021,0.18878960452380858,0.9176004656326479,0.06465327249602255
0.14781463773373127,0.14781463773373127,0.1475560217277701,0.18461514513526558,0.1365675927085023,0.1888029803776742,0.9176654781621582,0.06355259077000756
0.14781463773373127,0.14781463773373127,0.1475560217277701,0.18461514513526558,0.1365675927085023,0.1888029803776742,0.9176654781621582,0.06355259077000756
0.14781463773373127,0.14781463773373127,0.1475560217277701,0.18461514513526558,0.1365675927085023,0.1888029803776742,0.9176654781621582,0.06355259077000756
